species,production_system,item,group,age_group,sex,mean_current,mean_ideal,mean_ideal_af,mean_ideal_am,mean_ideal_jf,mean_ideal_jm,mean_ideal_nf,mean_ideal_nm,mean_all_mortality_zero,mean_mortality_zero_af,mean_mortality_zero_am,mean_mortality_zero_j,mean_mortality_zero_n,stdev_current,stdev_ideal,stdev_ideal_af,stdev_ideal_am,stdev_ideal_jf,stdev_ideal_jm,stdev_ideal_nf,stdev_ideal_nm,stdev_all_mortality_zero,stdev_mortality_zero_af,stdev_mortality_zero_am,stdev_mortality_zero_j,stdev_mortality_zero_n,sqrd_stdev_current,sqrd_stdev_ideal,sqrd_stdev_ideal_af,sqrd_stdev_ideal_am,sqrd_stdev_ideal_jf,sqrd_stdev_ideal_jm,sqrd_stdev_ideal_nf,sqrd_stdev_ideal_nm,sqrd_stdev_all_mortality_zero,sqrd_stdev_mortality_zero_af,sqrd_stdev_mortality_zero_am,sqrd_stdev_mortality_zero_j,sqrd_stdev_mortality_zero_n
Sheep,Crop livestock mixed,Total Production Value,Adult Female,Adult,Female,4598538425.47039,12819858600.1974,10280480093.7405,4545186766.90257,5379517613.30544,5139419659.77913,5156386164.57711,5166052600.84086,8294411891.96125,6964197556.93093,4570061349.58704,5186540598.20917,5173368112.3116,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Production Value,Adult Male,Adult,Male,1410931991.80405,9022150364.31147,5294691790.56342,2427807604.23607,1991130539.69743,1989122563.18052,2346186546.7576,2357404876.11376,3966732536.87876,1465975496.11598,2259599717.658,1992952362.34951,2329261366.17719,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Neonatal Female,Neonatal,Female,124910724.932301,256910782.386884,196163765.44009,124562142.597702,125476828.399151,124894391.337395,165768349.419309,142783902.714264,145620468.747235,126458621.998037,125532850.175933,125141769.724465,141864382.5254,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Neonatal Male,Neonatal,Male,124702205.220427,274341755.6164,197057619.953767,124905406.656585,125519872.116172,125388624.67382,137556926.752504,176783029.923506,144125968.203304,123482066.847808,121115354.860146,123134656.148051,139958824.517529,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Juvenile Female,Juvenile,Female,202021058.87889,297574776.346643,260699585.871883,201055429.19586,215364906.56857,214651022.479037,216589515.70454,216226121.835745,231558354.160553,202409505.863579,202097318.54574,214688180.18644,216436840.346454,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Juvenile Male,Juvenile,Male,153570972.536329,256271547.392238,207582025.739022,153368042.501425,162457009.387923,175283182.901675,167084636.662557,167028942.823841,177097606.61536,154326619.36117,153759522.560373,162360401.031101,165926334.053355,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Adult Female,Adult,Female,2057708816.10189,2287991689.33948,2275615724.65753,2050987353.49101,2065702474.09617,2061395123.99739,2062702753.01429,2064219273.60027,2137034072.42917,2111546468.77135,2057370123.94352,2061727715.3194,2054607219.79392,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Feed Cost,Adult Male,Adult,Male,483234461.934273,592891780.025053,523215535.991743,531791519.921475,492059892.872714,488867814.315709,492810343.893642,492791200.713293,518078224.934872,484525183.737856,499004930.344646,489589072.89667,489349534.658817,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Neonatal Female,Neonatal,Female,877305586.510039,1340595860.45536,1378791734.95672,878163425.619646,881958753.865636,880856651.121406,1001884132.66587,1005020694.41452,1020266742.63748,890243681.402983,878938282.015668,879514994.29771,1001958383.89405,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Neonatal Male,Neonatal,Male,877258155.233868,1340606979.30384,1378687223.35196,878117867.5691,881926053.945177,880796830.969388,1001892687.22642,1005057453.2269,1020173503.31663,890254021.696389,878873892.046821,879521803.403819,1001903353.86162,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Juvenile Female,Juvenile,Female,767168214.962368,966530938.355476,989419047.552215,766921592.785653,816699029.484848,815452358.167793,822210309.875787,823677387.080513,877458358.561193,770837782.098484,768047399.520334,814324406.688433,821259089.427588,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Juvenile Male,Juvenile,Male,583367012.865348,771686373.158847,787401544.851616,583254554.079433,615885684.412019,615031593.16921,633868394.730689,635122357.252516,671986889.804995,586954358.669901,584026599.684369,614156118.979225,633188820.932527,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Adult Female,Adult,Female,5757451784.6918,5245434472.11467,6025320952.3947,5758857736.29025,5795040907.95637,5788532785.20833,5779333952.94932,5792241526.04312,5983715094.4219,5925130528.00602,5764543621.35624,5784896123.77609,5783556110.65202,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Labour Cost,Adult Male,Adult,Male,1229651894.58708,1214164532.39689,1321413589.52649,1267501010.34797,1250585475.3337,1248147365.31274,1252324320.04088,1255346695.52819,1309897397.94001,1230148050.71142,1268580699.16034,1246826692.04932,1252456747.00719,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Neonatal Female,Neonatal,Female,5529852.28645314,0.0,8707668.61954338,5534781.24402476,5554828.47858719,5543399.90110572,6317082.9923126,6314892.95183927,6433939.69679584,5613404.67596686,5526917.1520602,5538354.31670874,6306306.41688859,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Neonatal Male,Neonatal,Male,5530024.25720941,0.0,8707533.16362085,5534738.35959781,5554696.13861878,5543653.46515321,6317023.96779154,6314941.23292896,6433849.95926899,5613525.41198282,5526957.30796872,5538418.75945785,6306439.19534791,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Juvenile Female,Juvenile,Female,4835797.49790256,0.0,6248783.6100566,4833517.38132713,5144099.79282334,5131757.20740806,5183891.61248814,5175292.142689,5534053.40391029,4860239.29168723,4830222.40100782,5127761.29113552,5168716.28654744,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Juvenile Male,Juvenile,Male,3677074.17575658,0.0,4972935.59919593,3676059.14843658,3879339.05616184,3870458.32024401,3996417.26603774,3990633.26263915,4237930.04786581,3701161.90580739,3673298.9493995,3867076.45559353,3985380.43015322,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Adult Female,Adult,Female,36291786.0223712,0.0,38053290.4496161,36296931.0291376,36500349.7746533,36429257.9600162,36440634.1603255,36393738.5637461,37736867.3543972,37359639.8914287,36253215.5978887,36428175.1395578,36402548.2310984,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Health Cost,Adult Male,Adult,Male,7751406.95964135,0.0,8345424.14779835,7988740.27696453,7876810.6738935,7854916.13163989,7896307.76270921,7888077.13397281,8261275.3159814,7756393.23374894,7978021.21179408,7851108.72589724,7883057.25578232,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Neonatal Female,Neonatal,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Neonatal Male,Neonatal,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Juvenile Female,Juvenile,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Juvenile Male,Juvenile,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Adult Female,Adult,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Capital Cost,Adult Male,Adult,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Neonatal Female,Neonatal,Female,1007746163.72879,1597506642.84224,1583663169.01635,1008260349.46137,1012990410.74337,1011294442.35991,1173969565.0775,1154119490.08063,1172321151.08151,1022315708.07699,1009998049.34366,1010195118.33888,1150129072.83634,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Neonatal Male,Neonatal,Male,1007490384.7115,1614948734.92024,1584452376.46934,1008558012.58528,1013000622.19997,1011729109.10836,1145766637.94671,1188155424.38333,1170733321.4792,1019349613.95618,1005516204.21494,1008194878.31133,1148168617.5745,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Juvenile Female,Juvenile,Female,974025071.33916,1264105714.70212,1256367417.03415,972810539.36284,1037208035.84624,1035235137.85424,1043983717.19282,1045078801.05895,1114550766.12566,978107527.25375,974974940.467082,1034140348.16601,1042864646.06059,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Juvenile Male,Juvenile,Male,740615059.577434,1027957920.55109,999956506.189833,740298655.729294,782222032.856103,794185234.391128,804949448.659284,806141933.338996,853322426.468221,744982139.936878,741459421.194142,780383596.46592,803100535.416035,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Adult Female,Adult,Female,7851452386.81606,7533426161.45415,8338989967.50185,7846142020.8104,7897243731.8272,7886357167.16574,7878477340.12394,7892854538.20714,8158486034.20547,8074036636.66879,7858166960.89764,7883052014.23504,7874565878.67704,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Total Expenditure,Adult Male,Adult,Male,1720637763.481,1807056312.42194,1852974549.66603,1807281270.54641,1750522178.88031,1744870095.76009,1753030971.69724,1756025973.37546,1836236898.19086,1722429627.68302,1775563650.71678,1744266873.67189,1749689338.92179,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Neonatal Female,Neonatal,Female,-702056270.273698,2129817414.99904,949559832.8131,-702250948.997783,-687819603.767002,-682961766.887809,-254989771.264483,-292734589.420174,-175996525.405194,-624067864.32057,-704322522.520936,-682133037.294655,-295038792.667792,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Neonatal Male,Neonatal,Male,-567793517.481772,4216286365.42404,2187545452.02781,-569650663.818998,-544693952.976429,-483158736.38281,119815575.032028,84579570.0965643,304210346.373092,-440395807.822788,-565675973.608989,-535401500.443967,115180842.79186,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Juvenile Female,Juvenile,Female,-739108633.705116,3000549671.69524,1451517001.39688,-745227075.916649,-439880454.568548,-434854318.505315,-197109577.209969,-179833494.88422,227035040.948507,-675820083.389594,-742508189.70017,-434985059.254084,-206540394.861767,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Juvenile Male,Juvenile,Male,761560378.567683,6005019069.39654,4109876980.77144,754852013.283859,1072188657.75964,1064919417.06681,1480361727.34995,1480744617.55971,1953712073.65394,848264054.020415,759022771.877434,1076866927.73886,1470888249.06062,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Adult Female,Adult,Female,-3252913961.34567,5286432438.74327,1941490126.23863,-3300955253.90783,-2517726118.52176,-2746937507.38661,-2722091175.54684,-2726801937.36628,135925857.755782,-1109839079.73787,-3288105611.31061,-2696511416.02587,-2701197766.36544,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Crop livestock mixed,Gross Margin,Adult Male,Adult,Male,-309705771.676945,7215094051.88953,3441717240.89738,620526333.689666,240608360.817124,244252467.420427,593155575.060362,601378902.738303,2130495638.6879,-256454131.567037,484036066.941223,248685488.677623,579572027.255404,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Num Offtake,Neonatal Female,Neonatal,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Num Offtake,Neonatal Male,Neonatal,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Num Offtake,Juvenile Female,Juvenile,Female,30188.9200000004,35637.1716666672,19491.0536363633,17728.3495652176,20396.401,19429.3914285711,22650.1533333329,21433.288421053,31288.5030769225,22685.8199999997,21334.3247058826,24832.6786666664,28207.8428571428,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Num Offtake,Juvenile Male,Juvenile,Male,131281.769999998,158422.709999998,87622.9036363631,78415.492173912,90066.0359999988,85859.4000000006,99844.3866666677,94519.5536842099,136996.550769232,99302.8649999993,93456.52235294,108319.368,123785.691428572,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Num Offtake,Adult Female,Adult,Female,198781.045000011,204834.838333345,112190.313636369,106927.734782608,122887.538,117066.596190475,136457.366666679,129303.688421045,188489.712307706,152000.168749996,140684.879999987,159729.257333322,171674.54714287,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Num Offtake,Adult Male,Adult,Male,1356396.32,1421072.96750001,1241109.56356062,1219665.25576087,1251287.35783334,1239861.44321428,1277793.24749999,1263526.47403508,1377815.24237178,1262984.51333334,1271314.4407353,1287516.94849998,1319208.21035715,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Cml Pop Growth,Neonatal Female,Neonatal,Female,-307501.269874528,573846.744873036,583406.512585696,227324.781241563,232027.525390093,232848.025368064,229900.151001424,221127.67199342,219804.228108866,-279474.85767035,-306484.831082452,-305349.540063893,169696.398318198,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Cml Pop Growth,Neonatal Male,Neonatal,Male,257846.105125471,1100512.91153968,1110072.51258568,753990.947908212,758693.525390075,759513.858701379,756566.317668072,747793.505326737,746470.394775516,285872.292329647,258862.543917546,259997.834936104,696362.39831818,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Cml Pop Growth,Juvenile Female,Juvenile,Female,-90491.5200000065,559036.3283333,570094.946363604,339788.31710143,342038.932333314,342874.108571409,339913.679999981,334605.544912261,330680.330256392,-77676.2866666717,-87393.6247058886,-23835.5120000057,235507.740476165,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Cml Pop Growth,Juvenile Male,Juvenile,Male,262045.421666683,832923.289999984,871290.429696951,645429.341159421,643269.130666669,645689.266666666,637466.613333333,634191.446315791,614345.115897436,285878.951666682,278246.19431374,321333.298666679,541433.441904765,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Cml Pop Growth,Adult Female,Adult,Female,1318209.72611108,2220911.00425923,2318490.39932657,2152423.57077294,2138665.05459259,2144929.44084655,2123920.91111109,2126906.75602339,2066669.29695154,1746848.65532408,1375828.51555556,1435801.47896296,1605961.11137562,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Cml Pop Growth,Adult Male,Adult,Male,648336.380000014,1219305.53250001,1436256.9364394,1285274.07757248,1250546.97550001,1264371.05678574,1218316.41916669,1230739.52596494,1095733.59096157,758012.803333339,935297.89259804,783079.189000032,900803.452142864,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Number Increase,Neonatal Female,Neonatal,Female,-307501.269874528,573846.744873036,583406.512585696,227324.781241563,232027.525390093,232848.025368064,229900.151001424,221127.67199342,219804.228108866,-279474.85767035,-306484.831082452,-305349.540063893,169696.398318198,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Number Increase,Neonatal Male,Neonatal,Male,257846.105125471,1100512.91153968,1110072.51258568,753990.947908212,758693.525390075,759513.858701379,756566.317668072,747793.505326737,746470.394775516,285872.292329647,258862.543917546,259997.834936104,696362.39831818,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Number Increase,Juvenile Female,Juvenile,Female,-60302.6000000062,594673.499999967,589585.999999968,357516.666666647,362435.333333314,362303.499999981,362563.833333314,356038.833333314,361968.833333314,-54990.4666666721,-66059.300000006,997.166666660745,263715.583333308,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Number Increase,Juvenile Male,Juvenile,Male,393327.191666681,991345.999999982,958913.333333314,723844.833333333,733335.166666668,731548.666666667,737311.000000001,728711.000000001,751341.666666668,385181.816666681,371702.71666668,429652.666666679,665219.133333337,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Number Increase,Adult Female,Adult,Female,1516990.77111109,2425745.84259258,2430680.71296294,2259351.30555555,2261552.59259259,2261996.03703703,2260378.27777777,2256210.44444444,2255159.00925925,1898848.82407408,1516513.39555554,1595530.73629628,1777635.65851849,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Number Increase,Adult Male,Adult,Male,2004732.70000001,2640378.50000002,2677366.50000002,2504939.33333335,2501834.33333335,2504232.50000002,2496109.66666668,2494266.00000002,2473548.83333335,2020997.31666668,2206612.33333334,2070596.13750001,2220011.66250002,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Mortality,Neonatal Female,Neonatal,Female,1088336.89999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092358.51666665,1087597.52499999,1086778.69999999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Mortality,Neonatal Male,Neonatal,Male,941765.358333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945787.033333327,941025.983333327,940207.158333327,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Mortality,Juvenile Female,Juvenile,Female,150944.600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151238.800000002,151118.133333336,0.0,164545.750000003,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Mortality,Juvenile Male,Juvenile,Male,109401.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110336.516666667,110330.616666667,0.0,120347.200000001,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Mortality,Adult Female,Adult,Female,397562.090000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398607.160000022,399323.143333356,400573.943333356,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Total Mortality,Adult Male,Adult,Male,183296.799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185733.016666664,0.0,186057.362499997,186932.337499997,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Population Liveweight (kg),Neonatal Female,Neonatal,Female,17028625.4179051,31307535.9538687,27287879.0980722,23199803.7831557,23273422.2503984,23286487.069934,26811777.1506072,23069352.789881,23121749.8483823,17398538.4859115,17080026.5168853,17146177.5052178,22527087.1511293,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Population Liveweight (kg),Neonatal Male,Neonatal,Male,16769253.9257439,30521028.5370478,26433909.1753,22431432.0848753,22463830.4955453,22518699.3668115,22353614.1053148,25846526.9938338,22298967.7009402,17084960.0788777,16840623.3205141,16788903.4242406,21741646.7620723,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Population Liveweight (kg),Juvenile Female,Juvenile,Female,27412682.5660328,36288048.0438062,40041124.4624898,35611101.6485177,32557830.054158,35689089.4269285,35628061.2861434,35532619.1248927,35443270.6915337,27656194.9172226,27456498.2278517,28691063.5824801,33627132.3980558,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Population Liveweight (kg),Juvenile Male,Juvenile,Male,23494954.6490297,32591097.4038546,35118675.0960944,30823238.6048142,30760337.6277556,29198944.7379007,30656360.8034992,30620096.9652958,30214700.571746,23940882.2163195,23793776.0379852,24618011.4714017,28838143.2831188,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Population Liveweight (kg),Adult Female,Adult,Female,314039372.397522,321144395.502709,323297056.502309,338871346.089334,338432589.604913,338636010.63916,338014766.300906,338012375.310092,336193869.315803,326859771.50017,315779142.581841,317561755.454014,322512903.527639,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Population Liveweight (kg),Adult Male,Adult,Male,126511505.340587,137009572.742298,151595827.446391,139222440.293299,147005934.693217,146630319.228235,144805433.622204,146363467.46508,141189253.492615,130796305.495928,136246068.584525,131908343.879406,134923015.268526,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Offtake Liveweight (kg),Juvenile Female,Juvenile,Female,576688.078714977,620111.735146235,372394.973034856,338369.150890096,355797.589561017,371071.559958155,432600.497278019,409372.321465966,597360.994500036,433323.02215976,407289.416305292,474504.664412157,538656.918512429,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Offtake Liveweight (kg),Juvenile Male,Juvenile,Male,2508257.72565893,2867712.54959278,1673321.58445499,1498508.71995575,1719394.64811226,1554372.5801784,1906802.50372534,1806852.21936247,2615986.20735187,1896496.12077981,1784642.61155414,2068712.29846851,2365639.72401352,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Pastoral,Offtake Liveweight (kg),Adult Female,Adult,Female,5882404.851101,5712491.0465725,3124238.35250887,3165840.56905377,3637957.75083618,3465524.54073373,4039735.09215281,3827188.03997159,5577812.23039081,4500097.07398983,4163854.07110797,4727040.28399324,5080194.14982369,,,,,,,,,,,,,,,,,,,,,,,,,,
