agesex_scenario,species,production_system,item,mean_current,stdev_current,mean_ideal,stdev_ideal,mean_mortality_zero,stdev_mortality_zero,mean_mortality_zero_j,stdev_mortality_zero_j,mean_mortality_zero_n,stdev_mortality_zero_n,mean_all_mort_25_imp,stdev_all_mort_25_imp,mean_mort_25_imp_j,stdev_mort_25_imp_j,mean_mort_25_imp_n,stdev_mort_25_imp_n,mean_all_mort_50_imp,stdev_all_mort_50_imp,mean_mort_50_imp_j,stdev_mort_50_imp_j,mean_mort_50_imp_n,stdev_mort_50_imp_n,mean_all_mort_75_imp,stdev_all_mort_75_imp,mean_mort_75_imp_j,stdev_mort_75_imp_j,mean_mort_75_imp_n,stdev_mort_75_imp_n,mean_current_growth_25_imp_all,stdev_current_growth_25_imp_all,mean_current_growth_50_imp_all,stdev_current_growth_50_imp_all,mean_current_growth_75_imp_all,stdev_current_growth_75_imp_all,mean_current_growth_100_imp_all,stdev_current_growth_100_imp_all,mean_current_repro_25_imp,stdev_current_repro_25_imp,mean_current_repro_50_imp,stdev_current_repro_50_imp,mean_current_repro_75_imp,stdev_current_repro_75_imp,mean_current_repro_100_imp,stdev_current_repro_100_imp,mean_ideal_a,stdev_ideal_a,mean_ideal_j,stdev_ideal_j,mean_ideal_n,stdev_ideal_n,mean_mortality_zero_a,stdev_mortality_zero_a,exchg_rate_lcuperusdol,mean_current_usd,mean_ideal_usd,mean_mortality_zero_usd,mean_mortality_zero_j_usd,mean_mortality_zero_n_usd,mean_all_mort_25_imp_usd,mean_mort_25_imp_j_usd,mean_mort_25_imp_n_usd,mean_all_mort_50_imp_usd,mean_mort_50_imp_j_usd,mean_mort_50_imp_n_usd,mean_all_mort_75_imp_usd,mean_mort_75_imp_j_usd,mean_mort_75_imp_n_usd,mean_current_growth_25_imp_all_usd,mean_current_growth_50_imp_all_usd,mean_current_growth_75_imp_all_usd,mean_current_growth_100_imp_all_usd,mean_current_repro_25_imp_usd,mean_current_repro_50_imp_usd,mean_current_repro_75_imp_usd,mean_current_repro_100_imp_usd,mean_ideal_a_usd,mean_ideal_j_usd,mean_ideal_n_usd,mean_mortality_zero_a_usd,stdev_current_usd,stdev_ideal_usd,stdev_mortality_zero_usd,stdev_mortality_zero_j_usd,stdev_mortality_zero_n_usd,stdev_all_mort_25_imp_usd,stdev_mort_25_imp_j_usd,stdev_mort_25_imp_n_usd,stdev_all_mort_50_imp_usd,stdev_mort_50_imp_j_usd,stdev_mort_50_imp_n_usd,stdev_all_mort_75_imp_usd,stdev_mort_75_imp_j_usd,stdev_mort_75_imp_n_usd,stdev_current_growth_25_imp_all_usd,stdev_current_growth_50_imp_all_usd,stdev_current_growth_75_imp_all_usd,stdev_current_growth_100_imp_all_usd,stdev_current_repro_25_imp_usd,stdev_current_repro_50_imp_usd,stdev_current_repro_75_imp_usd,stdev_current_repro_100_imp_usd,stdev_ideal_a_usd,stdev_ideal_j_usd,stdev_ideal_n_usd,stdev_mortality_zero_a_usd
Adult Female,Sheep,Crop livestock mixed,Labour Cost,10109042447.3844,324268930.68295,11893248345.8925,583082464.464673,10243193979.8883,331090700.9558,10191126787.6793,322308115.10975,10495158565.2611,328094712.30773,10126515284.8321,329013127.653684,10100750436.6385,324124234.193954,10193484205.0721,324697758.918358,10172285105.3001,331379294.602029,10147889400.0769,326693499.744884,10304065440.654,330368688.492754,10230437659.1015,328759341.645585,10130186053.6748,327202184.248764,10397924598.6932,332794080.011768,10063867927.7975,324459365.457168,10055698856.1823,324718286.816854,10062896788.0855,329637224.197859,10080384761.6622,327677087.446753,10361413574.8366,338853946.089803,10562042804.1587,373240564.536547,10851177050.1363,409619366.083751,11644104617.1045,567994652.850326,,,,,,,,,29.06975,347751268.84078467,409127988.5754952,352366084.32780814,350574971.84115106,361033671.26518464,348352334.80962515,347466023.49997854,350656067.0481205,349926817.578414,349087604.81520826,354460063.8345359,351927266.6294516,348478609.33357877,357688820.8083385,346197264.43459266,345916248.20242006,346163857.20845556,346765443.86044604,356432840.83408356,363334490.4637536,373280714.4931174,400557439.1628583,,,,,11154857.908408225,20058048.81241404,11389526.946595687,11087405.812218888,11286464.875264838,11318058.38212176,11149880.346200226,11169609.608557282,11399454.573982542,11238263.13418189,11364689.70296456,11309328.138205007,11255761.891614616,11448123.221278751,11161408.8685719,11170315.76868924,11339527.316122739,11272098.571427448,11656582.739438867,12839483.123747092,14090914.647829825,19539027.781467885,,,,
Adult Female,Sheep,Crop livestock mixed,Health Cost,63568797.6717287,957035.577410785,74932723.1144238,3102180.97932451,64866278.6551671,973700.928645444,64374080.350116,956520.071373275,66085262.750329,982450.202924689,63910761.0786345,976839.598188144,63628842.3115127,960951.366161936,64078906.126339,960804.567343203,64187134.0038321,952332.382944457,63884452.5025227,967539.746220662,64714925.9289623,968713.500675552,64451796.3216608,959832.496219635,64115723.397065,968305.602050144,65504889.0962374,970108.707344644,63506887.213905,951218.473555404,63585126.0835933,956497.345478321,63530767.1703664,957735.291037785,63640558.3375877,974101.293250808,65216392.1826478,1157373.01694213,66780635.2537104,1504605.23209604,68328332.5896596,1857400.16917234,73569096.9325835,3047050.31420035,,,,,,,,,29.06975,2186767.9519682387,2577687.221748512,2231401.324578543,2214469.692725806,2273334.4026119593,2198531.500223927,2188833.4888161304,2204315.6933354777,2208038.734555065,2197626.4846626716,2226194.787673176,2217143.123751006,2205582.208208361,2253369.5369322887,2184638.2309412705,2187329.6496733995,2185459.701936425,2189236.520354929,2243445.2371502267,2297255.2310807765,2350496.0513819214,2530778.452947944,,,,,32922.04361615717,106715.08971781697,33495.332042602495,32904.31019782678,33796.30725839366,33603.302339653565,33056.746830018696,33051.696947624354,32760.253629441497,33283.38724002312,33323.76441749764,33018.25768091006,33309.73269636457,33371.759555711484,32721.93512346697,32903.5284265713,32946.11377936807,33509.104593290554,39813.65567100267,51758.451039174404,63894.604156290996,104818.59369964826,,,,
Adult Female,Sheep,Crop livestock mixed,Capital Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,29.06975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Adult Female,Sheep,Crop livestock mixed,Infrastructure Cost,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,24303345.0,0.0,,,,,,,,,29.06975,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,836035.5696213418,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Adult Female,Sheep,Crop livestock mixed,Total Expenditure,13340707035.4879,361814979.359345,15655337940.2094,689646287.791292,13539061140.5669,373772359.481881,13450268646.4022,360840014.50564,13818201568.1006,369432431.774988,13359919558.1904,366742163.91245,13333811231.2494,363559834.352101,13435629422.7792,360495777.893422,13438605273.167,368078019.683291,13399943468.6489,365180118.418762,13566915673.787,370206812.222233,13505086042.2531,368568425.624095,13392940531.8766,363759506.850314,13684872694.6404,372268891.280323,13340943681.7795,363595461.674493,13383294850.4228,363185303.248165,13440553165.0473,370317352.854432,13414528068.6412,368640131.164927,13644118262.9847,381124461.89035,13895606664.7629,427685182.789746,14244906739.9505,472951612.346448,15202572118.9372,671774910.932161,,,,,,,,,29.06975,458920597.3731422,538543948.2695724,465743982.68189096,462689519.04994714,475346419.1505121,459581508.5506549,458683381.5650083,462185929.45516217,462288298.76992404,460958331.8965213,466702179.1995804,464575238.5986498,460717430.7270135,470759903.1515717,458928738.0104576,460385619.0859158,462355306.29081094,461460042.43728274,469357949.8614436,478009156.0733374,490025085.86934876,522968794.6727165,,,,,12446442.757827124,23723846.534328364,12857776.880842837,12412903.946736384,12708483.278149555,12615938.008151086,12506465.80559176,12401062.200171039,12661891.474240096,12562203.61092758,12735121.981518004,12678761.448725738,12513334.543651529,12806057.543677637,12507691.386217391,12493581.927886033,12738924.58154721,12681228.120810362,13110689.355441652,14712379.115394732,16269545.226444948,23109070.80150882,,,,
Adult Female,Sheep,Crop livestock mixed,Gross Margin,8365584715.53478,2909799999.35512,27382612914.912,5597013155.83474,11136456982.1416,2994950137.88985,10315337339.573,3014320275.02558,12402919802.3871,3047975039.30904,11766217973.1269,955931848.852399,11574012286.3316,974069893.460025,12117235070.0804,956788408.228591,12394847632.4177,935508624.487617,12067197093.1182,967863040.048828,13141193867.8868,977469888.113105,13113815319.9129,939833238.721498,12589224260.7455,970782396.405134,14321267071.193,983640962.363829,8385465890.11117,2924920393.05133,8658907669.57317,2993567511.74595,8660753789.38581,2956829463.14358,8730591630.95635,2977868156.37521,10852396413.7839,3133135710.94343,13316734465.4982,3499890443.36352,15816451629.876,3886697507.9387,23712419013.9503,5396551707.70765,,,,,,,,,29.06975,287776286.88016856,941962449.4504424,383094350.0422811,354847817.39000165,426660697.1985346,404758141.13045007,398146261.537564,416833136.5106477,426383014.3849775,415111829.0703635,452057340.28971016,451115517.67431444,433069574.4113899,492651882.84016895,288460199.6959441,297866602.55327857,297930109.1129374,300332532.30441785,373322660.6277625,458095940.47070235,544086262.5194919,815707703.5045124,,,,,100097180.03612415,192537368.0831359,103026346.55921878,103692679.67648776,104850404.26247354,32884075.330967724,33508024.439839523,32913540.991188124,32181515.99128362,33294508.554384816,33624984.32608141,32330282.810189217,33394934.47329729,33837269.40767737,100617321.89135888,102978784.19133121,101714994.56113589,102438726.04254285,107779933.12441386,120396303.48948719,133702474.49457599,185641490.13003725,,,,
Adult Female,Sheep,Pastoral,Num Offtake,1716031.53041392,9720.05908974782,1401669.41605463,7097.13330753891,1537186.56975552,8177.65468301575,1579543.56880139,8744.13660397357,1643291.05545219,9970.73105822095,1717166.58119547,9929.06414490062,1718134.70960832,9907.99637788978,1723841.72436521,9997.70206942239,1718203.31051768,9459.25097755723,1720744.97971626,9662.44176958842,1732004.3749949,10282.6164970519,1718985.37294427,9746.22130379176,1724221.28928086,9987.05122282574,1740864.84518399,10698.9110877,1715838.79917265,9597.02846034642,1716169.07712557,9820.30129061062,1715988.58796338,9776.11963847685,1716409.25954592,9631.77533561003,1726556.19320604,10953.6446115339,1737476.769046,12460.1199316761,1747622.32401974,14364.2736949931,1739376.75749052,9581.03260953993,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Cml Pop Growth,2065812.88234929,371759.11717016,4117767.80651825,376625.162754561,2738405.04530071,370594.558772677,2431640.87064375,375420.362527392,4171221.18223128,441449.455751374,2177241.09254859,375787.021908848,2090746.94022334,371073.051274265,2487851.99850177,382126.977493028,2304426.90023568,363094.09651772,2154209.11569225,366756.830218008,2957292.69389458,396957.224515922,2407081.90911363,374145.49322161,2247625.84050841,376906.423912424,3494578.64123667,425856.409487761,2051429.12873278,366622.543393391,2063798.60172325,372723.573000983,2059464.79382535,366618.419968765,2075090.95090709,365209.57161201,2590665.75061223,407493.934176385,3151614.8261995,471124.844622507,3664102.47672849,543387.554577539,3250579.87974241,363982.541905433,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Total Number Increase,3781844.41276322,378149.700430871,5519437.22257288,381093.919911696,4275591.61505623,375784.09651376,4011184.43944513,381041.116367145,5814512.23768347,448293.189002386,3894407.67374406,382309.202429042,3808881.64983165,377591.684836433,4211693.72286697,388698.591624076,4022630.21075336,369155.801717046,3874954.09540851,373073.345419529,4689297.06888948,403906.345111102,4126067.2820579,380357.066393119,3971847.12978927,383458.629477646,5235443.48642066,433120.858679738,3767267.92790543,372850.727393363,3779967.67884883,379213.683540857,3775453.38178873,372938.780551028,3791500.21045301,371458.430727958,4317221.94381827,414562.855037721,4889091.5952455,479317.872406362,5411724.80074823,552885.553716067,4989956.63723293,370145.423868322,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Total Mortality,2865519.28396822,87712.1035461367,2755165.27118261,87030.5683517788,2488927.91223013,85946.5230525951,2603592.26722104,81807.5726637207,872750.98272828,8030.9106125534,2771058.98517223,88662.3622132657,2795121.9572798,86597.1028118454,2431390.57597871,69460.1972441617,2676198.41736827,84469.9290689547,2730340.43713559,83425.9923152428,1957783.07706933,50377.4949749426,2576961.57242939,87132.056828048,2673091.72701662,84485.8143622131,1440170.76320843,30445.5276219234,2862892.86538501,86399.4766277199,2865776.31235715,88093.3331153216,2864401.47481016,87049.4533692406,2868477.71081777,86554.1044680724,2980868.04038097,97090.8936875486,3102590.11453844,111126.180670708,3214357.56519885,128439.630563336,3124139.36472408,85820.6697318135,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Population Liveweight (kg),524728938.34513,29767653.1733497,550082209.779743,46644487.085391,543426162.808938,30256791.0783387,535822579.910701,30285084.627939,564304595.476981,31830155.0507826,528289282.41795,29671132.4915093,526468916.558554,29598848.8107172,533180315.648811,30229121.4822786,532752734.504581,29996434.8231795,528361563.242036,29588576.9791848,542595136.035903,30530344.6223569,534448606.528521,29228097.3536743,530291702.88697,29889882.9600442,552418191.304426,30654401.1517432,524153693.939858,29703022.1613593,522346534.428029,29453390.231781,520994928.744074,29297131.1020077,507937391.72234,43420079.5771541,536019274.18846,29965195.8939776,545367706.851056,30730757.3147995,555291698.54557,31421479.5720081,547315746.895838,30698228.4066208,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Offtake Liveweight (kg),51620548.1611987,9225633.15593392,42523108.2656425,8231613.35893103,46490864.4426105,8491610.16664136,47704056.0126767,8660499.0073859,49410989.4899827,8958008.71768822,51910584.7445196,9179369.06301606,51581868.4396227,9298797.78663291,51965007.9309986,9380272.62727421,51826823.0250212,9315310.217339,51747016.5510017,9081695.92908644,52022164.0187175,9363348.91316614,51477068.8698294,9068570.31050181,51795246.196648,9381034.39197479,52484467.6141634,9249939.92542317,51785918.7749948,9226503.01244508,51700182.4142588,9214317.96648356,51524309.7680835,9216579.56211405,51508122.1020742,9223660.31236077,51973936.0812188,9122590.69434354,52185685.032028,9190270.40159637,52412335.675107,9301235.51704068,52295341.7462629,9292345.85733397,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Meat (kg),137275406.485833,8027183.91582899,111479917.502546,7079500.6559703,123165279.158842,7489030.8726334,126376093.722781,7488380.0733274,130171411.363341,7825887.73991092,137571230.379298,7964792.37705435,137325493.961181,8043126.72711673,137906540.695158,8222633.81165454,137712703.014412,8158132.8094915,137605379.990748,7997780.19490484,138185492.388918,8318155.54788733,137246743.033558,7963615.19135011,137483205.352663,8126680.30756338,138400080.964218,8146696.61381978,137428582.439207,8068147.78301363,137570733.323623,8146994.06430075,137011608.039161,8069083.05356715,136977989.947741,8075553.62080147,137957096.009175,8014776.9126051,138063983.094748,8133667.09021992,138732895.581896,8218535.28908054,138442972.466142,8060246.42708687,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Manure,1776654371.12505,69241590.6081649,1862713452.43573,72150648.2478961,1809964342.40328,70398586.3506666,1800089672.76245,68113173.0739856,1845264109.31731,69598113.8084983,1786434701.92155,68545398.8990613,1777341885.44461,69066112.2980465,1790844899.71536,68498268.4801273,1790026474.03806,68508197.4547981,1787679250.3319,68601738.7471225,1806092107.13575,68912564.880151,1793561396.4641,69511927.672193,1787352957.23968,69797287.3858057,1822487656.03201,69428300.9979309,1777595120.07355,69381169.6667493,1781425258.41989,68629792.7647508,1781365396.9867,68455386.2206641,1781010537.62541,68511643.6272303,1792725114.86312,69264126.5207614,1810044574.45971,69034515.4745689,1822975946.50893,70922866.0775426,1813090691.44613,67966592.0463573,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Hides,420373.912483063,3533.74776162346,233714.003654354,3252.54202441907,223753.824866287,3199.73051907382,292624.242876059,706.603425956433,436375.49136414,4015.4553062767,371435.698915292,3522.37166138149,388575.694049972,2865.13955974686,423710.542851963,3635.9318385586,322038.529094114,3280.12441160898,356563.557979376,2089.11796371448,427237.805148902,3750.17879385173,272115.372214107,3305.05727251667,324254.000991318,1428.86542934103,431078.538544313,3921.80232935164,420295.368189391,3485.67799632438,420414.498733848,3564.51310531951,420350.942799403,3546.45826572288,420507.911255531,3495.21646723765,424423.762556676,3966.91152482367,428651.10101958,4516.09047885453,432561.395967053,5208.83590533817,429388.975205557,3475.45802482853,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Wool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Cml Dry Matter,2052068912.4666,63415294.6725312,2165604923.78473,64687594.201542,2090299272.3023,64207257.1901101,2076244752.148,62492820.3333355,2173218741.38083,65773792.3425837,2060545672.59024,64056946.8980799,2062195222.60257,63452949.1290429,2081344821.44115,62395749.5295618,2070518014.24254,62996480.8849803,2058919672.83449,62536071.4622983,2103182108.33566,63200513.9191878,2070212572.29229,63066988.6498662,2066283190.76147,62642118.5778131,2138308159.5941,64663965.1365695,2054220238.64331,63008876.8062215,2056175311.29487,62871748.218492,2057602847.84726,63214463.1481334,2057984175.93756,62524123.2741866,2086486694.07374,64453828.3898894,2119848443.63805,65963092.9481028,2147431034.24919,68476829.5415072,2129436812.96819,63433758.3087762,,,,,,,,,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Female,Sheep,Pastoral,Value of Offtake,4769526375.1525,384523523.598931,4021076313.19755,331813319.753102,4315230891.66259,351532434.883507,4423752060.24544,363279809.65389,4580896691.51385,368409543.678279,4574430152.96822,453487106.224886,4571908219.90624,453079966.863783,4579795094.80262,460426566.354664,4574125524.83079,455515437.080753,4588488449.99155,452218958.88562,4609865933.0041,458361891.472065,4574076600.78951,455185406.950636,4592356576.82897,450338675.161915,4631697143.95586,462182433.867633,4789485009.25232,378046823.567972,4806023266.27679,384720106.561244,4817479773.4983,383797376.204131,4851031397.69193,382960393.576434,4786984220.05225,388303622.651385,4815965451.3736,389462033.861755,4850043299.94546,388450449.876547,4817493201.25011,386480370.332015,,,,,,,,,29.06975,164071805.74832946,138325108.16906062,148444031.73961213,152177162.17874044,157582940.7378409,157360491.67840177,157273737.12901697,157545045.7882376,157350012.46418664,157844097.38616776,158579483.243031,157348329.47615683,157977161.0292132,159330477.350368,164758383.1733097,165327299.5563013,165721403.6411837,166875580.20595053,164672355.973211,165669310.9288384,166841589.6230776,165721865.5561231,,,,,13227617.148373516,11414385.048137737,12092723.015626451,12496832.950193588,12673295.90651034,15599965.814115567,15585960.211690262,15838683.385810474,15669740.437422168,15556341.51947024,15767658.527234152,15658387.394134317,15491659.720565708,15899085.264497733,13004818.533629358,13234379.606334558,13202637.663004706,13173845.443336597,13357652.633799225,13397502.003345575,13362703.493375313,13294932.716380946,,,,
Adult Female,Sheep,Pastoral,Value of Herd Increase,4920925461.04076,698495761.542171,9647846928.91866,774368534.833582,6353565203.40315,730764540.668915,5790390512.03129,728086664.682281,8530659388.09866,857544035.153022,4571351245.37198,636357199.803639,4456664234.14348,625836258.686456,5001963833.95179,654528024.96374,4760458044.16764,624291477.275953,4575599655.42113,626205720.17712,5671498810.02081,680566123.218216,4939841484.68999,645858269.502923,4742568313.45478,637419303.704572,6442389195.82993,726378306.838391,5048221698.35147,701318867.333168,5197295889.38371,716603883.227955,5333745763.32969,694529677.714772,5504561083.43374,688980522.186882,5817649902.65016,770576870.212551,6764450704.84262,872725575.62107,7634852085.91313,993791219.683138,6930516398.86448,720384691.968396,,,,,,,,,29.06975,169279937.4277646,331886133.48648196,218562774.13473284,199189553.12760827,293454859.0235093,157254577.19354242,153309341.6401407,172067659.12853706,163759854.9752798,157400722.58692044,195099676.12452155,169930649.03172508,163144447.86951315,221618321.30754238,173658930.61864895,178787085.86705115,183480964.34711996,189357014.8843296,200127276.72753155,232697243.86493245,262639069.33885327,238409907.16688243,,,,,24028268.61401185,26638293.58125137,25138315.281999845,25046196.29278824,29499532.508983463,21890700.80766567,21528780.216082215,22515777.568219196,21475639.703676607,21541489.698986746,23411488.68559984,22217537.801423233,21927237.2037796,24987428.747697897,24125383.51149109,24651188.373754673,23891835.248489305,23700944.18379525,26507860.240027897,30021777.8144315,34186438.46896303,24781248.272461783,,,,
Adult Female,Sheep,Pastoral,Value of Herd Increase plus Offtake,9690451836.19326,813273702.054276,13668923242.1162,856170416.696987,10668796095.0657,821204837.404391,10214142572.2767,826077923.46002,13111556079.6125,952241404.804459,9145781398.34021,796952020.64151,9028572454.04972,784236391.317776,9581758928.75441,805586146.068739,9334583568.99843,783055366.967236,9164088105.41267,782640280.569882,10281364743.0249,830379692.684758,9513918085.4795,806229994.463928,9334924890.28375,797677563.242552,11074086339.7858,880116715.490825,9837706707.60379,812845892.159181,10003319155.6605,825915698.570892,10151225536.828,807069829.099563,10355592481.1257,803335925.963755,10604634122.7024,878298696.655082,11580416156.2162,975264533.321001,12484895385.8586,1082473082.46259,11748009600.1146,831367112.421398,,,,,,,,,29.06975,333351743.17609406,470211241.65554225,367006805.87434363,351366715.30634767,451037799.76134986,314615068.87194455,310583078.76915765,329612704.91677463,321109867.4394665,315244819.97308785,353679159.3675522,327278978.5078819,321121608.89872634,380948798.65791076,338417313.7919587,344114385.4233524,349202367.98830396,356232595.0902811,364799632.7007422,398366554.7937702,429480658.9619312,404131772.72300583,,,,,27976632.136646375,29452280.005744357,28249463.356389068,28417097.61728326,32757123.979547776,27415165.95916752,26977748.047980323,27712180.052072655,26937120.78594539,26922841.805309027,28565078.567402814,27734328.450156193,27440124.639618576,30276033.17850429,27961915.467425108,28411517.077748932,27763218.778956234,27634772.434016634,30213493.2930308,33549120.075714484,37237096.37897092,28599045.82672359,,,,
