species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,Infectious,-0.0,0.0,-0.0,0.0,National,Brucellosis,0.0,23.8661044574125,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,Infectious,-175281.4107086217,9394.60347571318,-193694.83352101952,-156867.98789622387,National,Other Infectious,1.0,23.8661044574125,-7344.3661918684675,-8115.896495243087,-6572.835888493848,393.6379098850101
All Poultry,Small holder,Chick,Chick,Overall,2017,Health cost,Non-infectious,-175281.4107086217,9394.60347571318,-193694.83352101952,-156867.98789622387,National,All conditions,1.0,23.8661044574125,-7344.3661918684675,-8115.896495243087,-6572.835888493848,393.6379098850101
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,External,-5247027.78772114,23912302.6474894,-52115140.97680036,41621085.401358075,National,All causes,1.0,23.8661044574125,-219852.71191132668,-2183646.730860347,1743941.3070376934,1001935.7239535818
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Infectious,-0.0,0.0,-0.0,0.0,National,PPR,0.0,23.8661044574125,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Infectious,-0.0,0.0,-0.0,0.0,National,Brucellosis,0.0,23.8661044574125,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Infectious,-12374172.8016497,51340178.2519012,-113000922.17537606,88252576.57207665,National,Other Infectious,1.0,23.8661044574125,-518483.1409638134,-4734787.043986118,3697820.7620584914,2151175.4607256656
All Poultry,Small holder,Chick,Chick,Overall,2017,Mortality,Non-infectious,-4894678.44761419,20928190.2817028,-45913931.399751686,36124574.5045233,National,All conditions,1.0,23.8661044574125,-205089.12362922163,-1923813.393244888,1513635.1459864443,876900.1375590132
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,External,305016.676202355,32135434.7239586,-62680435.3827565,63290468.735161215,National,All causes,1.0,23.8661044574125,12780.329389181938,-2626337.092197247,2651897.750975611,1346488.4804012391
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Infectious,0.0,0.0,0.0,0.0,National,Brucellosis,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Infectious,609528.072612011,56600327.0488574,-110327112.94314848,111546169.08837251,National,Other Infectious,1.0,23.8661044574125,25539.487338609193,-4622753.291808472,4673832.266485691,2371577.948544429
All Poultry,Small holder,Chick,Chick,Overall,2017,Production loss,Non-infectious,300729.970066547,49928232.6052991,-97558605.9363197,98160065.87645279,National,All conditions,1.0,23.8661044574125,12600.714565847138,-4087747.378731482,4112948.8078631763,2092014.3333149638
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,External,-184045.48124405285,9864.333649498842,-203379.57519707058,-164711.38729103512,National,All causes,1.0,27.4293865941667,-6709.792091493328,-7414.6599851533865,-6004.92419783327,359.62647635717275
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Infectious,-0.0,0.0,-0.0,0.0,National,PPR,0.0,27.4293865941667,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Infectious,-0.0,0.0,-0.0,0.0,National,Brucellosis,0.0,27.4293865941667,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Infectious,-184045.48124405285,9864.333649498842,-203379.57519707058,-164711.38729103512,National,Other Infectious,1.0,27.4293865941667,-6709.792091493328,-7414.6599851533865,-6004.92419783327,359.62647635717275
All Poultry,Small holder,Chick,Chick,Overall,2018,Health cost,Non-infectious,-184045.48124405285,9864.333649498842,-203379.57519707058,-164711.38729103512,National,All conditions,1.0,27.4293865941667,-6709.792091493328,-7414.6599851533865,-6004.92419783327,359.62647635717275
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,External,-5509379.17710719,25107917.7798638,-54720898.02564024,43702139.67142586,National,All causes,1.0,27.4293865941667,-200856.8131187756,-1994973.4507470727,1593259.8245095215,915365.6314430088
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Infectious,-0.0,0.0,-0.0,0.0,National,PPR,0.0,27.4293865941667,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Infectious,-0.0,0.0,-0.0,0.0,National,Brucellosis,0.0,27.4293865941667,-0.0,-0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Infectious,-12992881.4417321,53907187.1644962,-118650968.28414464,92665205.40068045,National,Other Infectious,1.0,27.4293865941667,-473684.72485255083,-4325687.994400052,3378318.5446949513,1965307.7905854601
All Poultry,Small holder,Chick,Chick,Overall,2018,Mortality,Non-infectious,-5139412.36999489,21974599.795788,-48209627.96973938,37930803.22974959,National,All conditions,1.0,27.4293865941667,-187368.84079966514,-1757590.4515484837,1382852.769949153,801133.4748718461
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,External,320267.510012473,33742206.4601566,-65814457.15189446,66454992.1719194,National,All causes,1.0,27.4293865941667,11676.072627908603,-2399414.1074190466,2422766.2526748637,1230148.051044365
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,Infectious,0.0,0.0,0.0,0.0,National,Brucellosis,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Poultry,Small holder,Chick,Chick,Overall,2018,Production loss,Infectious,640004.476242612,59430343.4013003,-115843468.59030597,117123477.5427912,National,Other Infectious,1.0,27.4293865941667,23332.803088594013,-4223334.276638251,4269999.882815439,2166666.877411656
