country,species,variable,count,mean,std,min,25%,50%,75%,max,iqr,max_iqrdist,min_iqrdist,range,range_mult,range_iqrdist,range_scaled
Kyrgyzstan,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Kyrgyzstan,Sheep,output_value_wool_2010usd,21.0,7494574.412269443,2536471.7203297303,3719921.608089966,6351345.0,7401171.976270648,8814489.31431798,13775012.958209379,2463144.314317981,2.587684751107887,1.4945329621094419,10055091.350119412,3.7030385071158283,4.082217713217329,1.3585809629012349
Latvia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Latvia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Latvia,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Latvia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Latvia,Sheep,output_value_wool_2010usd,21.0,307592.01142278395,527312.4455060402,54975.579436896536,133925.42252098268,153786.75757988938,209871.570756315,2446363.9620723748,75946.14823533231,30.186879226429458,1.3010689868933085,2391388.3826354784,44.49910282219803,31.487948213322774,15.55002797554397
Lebanon,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lebanon,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lebanon,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lebanon,Sheep,output_value_wool_2010usd,21.0,2517246.0930243083,625057.5041904538,1707746.8113585105,2091269.2378349318,2463008.5639783074,2834893.979398912,3894956.2844662084,743624.74156398,1.9256321642502787,1.0156490369475095,2187209.473107698,2.2807574627340546,2.9412812011977882,0.888023494962952
Lesotho,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lesotho,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lesotho,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lesotho,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lesotho,Sheep,output_value_wool_2010usd,21.0,3816109.371699393,1856161.9478124075,1955276.011017901,2447604.026968525,2845218.694833143,5380992.2606457705,7563093.428773437,2933388.2336772457,1.608336284906293,0.30338387316009147,5607817.417755536,3.868043890558526,1.9117201580663843,1.9709618202422237
Liberia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Liberia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Liberia,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Liberia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Liberia,Sheep,output_value_wool_2010usd,21.0,2379833.38964769,4285478.722013115,821215.9246275184,947232.1602448613,1516776.4,1988889.5922087687,20947233.71206226,1041657.4319639074,18.65340438787894,0.6677439761180354,20126017.787434738,25.507583430707783,19.321148363996972,13.268941808057363
Libya,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Libya,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Libya,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Libya,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Libya,Sheep,output_value_wool_2010usd,21.0,11170091.07281903,3394960.61306768,7279899.871494821,8345323.689544982,10225072.112632845,12706198.114835761,18782784.11290811,4360874.425290779,1.9623844132371788,0.6753627722131994,11502884.241413288,2.5800882490779835,2.6377471854503782,1.1249685199972073
Lithuania,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lithuania,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lithuania,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lithuania,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Lithuania,Sheep,output_value_wool_2010usd,21.0,269881.9470768848,523450.5419344681,29946.266265835973,60096.13911529709,114987.33968981045,216072.8302004622,2392791.2717663627,155976.6910851651,14.60348925361447,0.5452165501930096,2362845.0055005266,79.90282496406455,15.148705803807477,20.548740512429728
Madagascar,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Madagascar,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Madagascar,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Madagascar,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Madagascar,Sheep,output_value_wool_2010usd,21.0,2974644.181060602,5356867.1277163895,1026519.905784398,1183844.3293051987,1895190.7999999998,2486111.990260961,26184042.140077826,1302267.6609557623,18.651197498256014,0.6670448174825024,25157522.234293427,25.507583430707786,19.318242315738516,13.274400780276808
Madagascar,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malawi,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malawi,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malawi,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malawi,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malawi,Sheep,output_value_wool_2010usd,21.0,2974644.181060602,5356867.1277163895,1026519.905784398,1183844.3293051987,1895190.7999999998,2486111.990260961,26184042.140077826,1302267.6609557623,18.651197498256014,0.6670448174825024,25157522.234293427,25.507583430707786,19.318242315738516,13.274400780276808
Malaysia,Buffaloes,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malaysia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malaysia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malaysia,Ducks,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malaysia,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malaysia,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malaysia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malaysia,Sheep,output_value_wool_2010usd,21.0,169993.21670744926,57274.01555675224,29692.42615617435,134985.9243958541,158364.3685305541,216941.05657214118,261747.94538411347,81955.1321762871,1.2614655618049555,1.5700290995517385,232055.5192279391,8.815310140282513,2.8314946613566936,1.4653265843898933
Mali,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mali,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mali,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mali,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mali,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mali,Sheep,output_value_wool_2010usd,21.0,617039.881007785,1087992.4602998581,219778.44977906937,299404.46279599116,376088.6228300072,443081.6518895681,5342959.95020507,143677.18909357692,34.56965826454289,1.087926163067772,5123181.500426001,24.310663559489296,35.657584427610665,13.622271957803118
Malta,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malta,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malta,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malta,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malta,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Malta,Sheep,output_value_wool_2010usd,21.0,146800.6721222484,297510.3533978054,18430.223126401514,22011.669667041613,26526.47630764219,40734.163271948055,962438.7105822599,18722.49360490644,49.988652901948456,0.4324345545039451,944008.4874558584,52.220676004923405,50.4210874564524,35.58740620155013
Malta,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Martinique,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Martinique,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Martinique,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Martinique,Sheep,output_value_wool_2010usd,21.0,17971949.223253325,8828751.071937304,2418838.3454543883,14304747.463167243,17280670.73084428,19676337.360556737,39170259.55420333,5371589.897389494,4.07506701768075,2.7667474005438324,36751421.208748944,16.193831070941222,6.841814418224582,2.1267358067966255
Mauritania,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mauritania,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mauritania,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mauritania,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mauritania,Sheep,output_value_wool_2010usd,21.0,2039692.5616180191,925812.1810588728,1231823.8869412777,1419157.6396237235,1895040.6873313356,2189227.1745852344,4758435.5962741,770069.5349615109,3.7183588999997004,0.861242745336246,3526611.709332823,3.862918755447823,4.579601645335947,1.8609688609372943
Mauritius,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mauritius,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mauritius,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mauritius,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mauritius,Sheep,output_value_wool_2010usd,21.0,80723434.20420378,62144278.56597577,901051.1431995339,47303094.0,70574915.51542978,122210189.60050516,200484841.57524452,74907095.60050516,1.7342806448223664,0.930137042608289,199583790.43204498,222.5010678787275,2.6644176874306553,2.8279706603178294
Mauritius,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mexico,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mexico,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mexico,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mexico,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mexico,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mexico,Sheep,output_value_wool_2010usd,21.0,1764719.4624865062,589232.2365549887,1142636.2407755759,1338970.9805850217,1452409.6844355187,2168374.820836268,2896801.7363241115,829403.8402512462,1.7414822331315127,0.37348928064536696,1754165.4955485356,2.5351915447368256,2.11497151377688,1.2077621860737555
Mexico,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mongolia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mongolia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mongolia,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mongolia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mongolia,Sheep,output_value_wool_2010usd,21.0,6181609.520434101,2983659.951706557,2998935.0417736094,4023388.4309412474,5056990.714111396,8164547.898427403,13148115.827169184,4141159.467486155,1.9538308477575763,0.4969757113910676,10149180.785395574,4.384261627552031,2.450806559148644,2.006960534270818
Morocco,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Morocco,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Morocco,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Morocco,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Morocco,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Morocco,Sheep,output_value_wool_2010usd,21.0,73213602.555528,50300953.106468596,28308495.622739255,44816527.75561105,49562636.29736438,67406791.2004168,166193765.6,22590263.444805756,5.162893721341392,0.9408540421210602,137885269.97726074,5.870808813538724,6.103747763462453,2.7820406717265995
Mozambique,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mozambique,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mozambique,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mozambique,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Mozambique,Sheep,output_value_wool_2010usd,21.0,2855822.9061221234,5143369.783526829,985158.2978590193,1136051.8050910246,1819299.9999999998,2386667.5106505225,25140218.838547695,1250615.705559498,18.647549950697627,0.6669848286990798,24155060.540688675,25.518963696680327,19.31453477939671,13.27711786988879
Myanmar,Buffaloes,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Myanmar,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Myanmar,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Myanmar,Ducks,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Myanmar,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Myanmar,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Myanmar,Sheep,output_value_wool_2010usd,21.0,389911.8046501409,267664.9031239791,81686.97723426169,169021.69700292443,380339.3816053364,552960.4031411923,1010520.9170192439,383938.7061382679,1.6413597413826786,0.7778647987200358,928833.9397849822,12.370648923894867,2.4192245401027144,2.442118762102836
Myanmar,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Namibia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Namibia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Namibia,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Namibia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Namibia,Sheep,output_value_wool_2010usd,21.0,9884147.129523112,7995402.871779538,1114594.7114225551,2109203.2611178155,8403311.279963491,14905001.097102994,27104021.99905353,12795797.835985178,1.4614728177791836,0.5696179841200001,25989427.287630975,24.317378973080466,2.031090801899184,3.092760272917545
Nauru,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nauru,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nepal,Buffaloes,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nepal,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nepal,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nepal,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nepal,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nepal,Sheep,output_value_wool_2010usd,21.0,868009.5394743552,211170.51850198896,323255.60702471883,845274.6709427641,927954.2575537335,974426.2787591389,1132929.0159661954,129151.60781637474,1.5870863853579817,4.682083798668333,809673.4089414766,3.50474668140733,6.269170184026316,0.8725359061080574
Netherlands,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Netherlands,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Netherlands,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Netherlands,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Netherlands,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Netherlands,Sheep,output_value_wool_2010usd,21.0,2283409.394014123,661054.6307852275,910303.4801080265,2042944.8021131938,2217612.979732059,2667557.556516629,3905926.331752241,624612.7544034354,2.702976108185114,2.092992002497031,2995622.8516442147,4.290795780862797,4.7959681106821455,1.350832124010276
Netherlands,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
New Caledonia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
New Caledonia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
New Caledonia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
New Caledonia,Sheep,output_value_wool_2010usd,21.0,881037542.8041811,302220608.0688615,386263091.52031887,697068114.9000001,832428870.3121761,1000323036.2764367,1426507503.1066613,303254921.3764366,1.959007392519916,1.4712565150361483,1040244411.5863425,3.6930981355013097,3.4302639075560646,1.2496496081355657
New Zealand,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
New Zealand,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
New Zealand,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
New Zealand,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
New Zealand,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
New Zealand,Sheep,output_value_wool_2010usd,21.0,518819769.8941037,167152049.3269688,326756539.80472934,400923830.0,475572492.0456818,563418951.2145103,848547043.378657,162495121.21451032,2.2952969205802205,0.9158179712023479,521790503.57392764,2.596878531905593,3.2111148917825685,1.0971839462989932
New Zealand,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nicaragua,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nicaragua,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nicaragua,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nicaragua,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nicaragua,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nicaragua,Sheep,output_value_wool_2010usd,21.0,4733991.2145928,2137442.655238789,1323533.3648408179,3246220.228012631,4519982.958212022,6437163.695847259,8249463.851804565,3190943.4678346277,1.1687705943983289,1.0017255478174651,6925930.486963747,6.232909627326798,2.1704961422157942,1.5322912831740965
Niger,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Niger,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Niger,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Niger,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Niger,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Niger,Sheep,output_value_wool_2010usd,21.0,3450692.9674133966,6214750.439914708,1190462.279015899,1372663.9741513622,2198754.0,2883889.908702715,30377027.26656326,1511225.9345513526,18.64596988598447,0.6672011761652563,29186564.98754736,25.517001086060926,19.313171062149728,13.274138438200618
Nigeria,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nigeria,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nigeria,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nigeria,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Nigeria,Sheep,output_value_wool_2010usd,21.0,1757677.6619584966,908448.9876634447,903187.1112432688,1041250.2406661874,1433714.507867468,1820174.1984810214,3698352.68667021,778923.9578148341,2.907393149333702,0.6811029386135743,2795165.5754269413,4.094780185225736,3.5884960879472763,1.949597050241557
Niue,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Niue,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Niue,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
North Macedonia,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
North Macedonia,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
North Macedonia,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
North Macedonia,Sheep,output_value_wool_2010usd,21.0,794074.5488130742,403099.218174262,238811.2483441483,623037.6798503809,717930.6079248886,951576.150192918,1954205.500653951,328538.47034253716,3.762953213485505,1.458335637471028,1715394.2523098027,8.183054668504418,5.221288850956532,2.3893594079628246
Norway,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Norway,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Norway,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Norway,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Norway,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Norway,Sheep,output_value_wool_2010usd,21.0,23346164.301184636,5778083.820698964,16758943.579091275,18712125.665958695,20995294.71112314,28984312.26058878,33881932.02007103,10272186.594630085,1.254517447695561,0.41240986940857066,17122988.440979756,2.021722423025677,1.666927317104132,0.8155631381496223
Oman,Camels,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Oman,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Oman,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Oman,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Oman,Sheep,output_value_wool_2010usd,21.0,6573739.781988391,8573857.52376993,584678.4549610137,1040437.2117742391,1120393.9860524181,12104774.675188191,23817395.845588822,11064337.463413952,2.051365654255193,0.04841822050916612,23232717.39062781,40.73588763789314,2.099783874764359,20.73620322837118
Pakistan,Buffaloes,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Pakistan,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Pakistan,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Pakistan,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Pakistan,Sheep,output_value_wool_2010usd,21.0,51204814.7543281,18733156.271382727,21911051.56493342,34995807.00988039,58943613.15349145,63515130.826348804,81098981.62496485,28519323.816468418,0.7768546201884292,1.2985077004937147,59187930.06003143,3.7012820395510433,2.0753623206821437,1.0041449258616666
Panama,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Panama,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Panama,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Papua New Guinea,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Papua New Guinea,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Papua New Guinea,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Papua New Guinea,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Papua New Guinea,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Papua New Guinea,Sheep,output_value_wool_2010usd,21.0,6328387.40418607,4805240.760482778,1067153.7337859988,2423285.3055314287,5857013.996620725,8861809.26364931,17512819.824529946,6438523.958117882,1.810322661487224,0.7439376313565671,16445666.090743948,16.410775008394314,2.5542602928437916,2.807858424144534
Papua New Guinea,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Paraguay,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Paraguay,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Paraguay,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Paraguay,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Paraguay,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Paraguay,Sheep,output_value_wool_2010usd,21.0,937533.6957594196,620544.1239096924,172677.04312919456,327431.4623297044,955228.832368171,1517715.765823166,2023702.4949671463,1190284.3034934616,0.8976625663826917,0.6574494739972643,1851025.4518379518,11.719580427683374,1.5551120403799559,1.9377822246518168
Paraguay,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Peru,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Peru,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Peru,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Peru,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Peru,Sheep,output_value_wool_2010usd,21.0,8938102.502564356,5940873.528505185,2104930.386829483,3035435.721876209,11491075.900920855,13324401.999699695,18899723.7,10288966.277823485,0.7200575450468246,0.9122535015322166,16794793.313170515,8.97878800090268,1.6323110465790411,1.4615509859981552
Philippines,Buffaloes,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Philippines,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Philippines,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Philippines,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Philippines,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Philippines,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Philippines,Sheep,output_value_wool_2010usd,21.0,12489010.26057137,11783628.368003596,1917570.1664692143,4771296.442874989,7213529.348265456,12047775.141406529,41681993.89592531,7276478.69853154,4.736970446242894,0.7278189631565903,39764423.7294561,21.7368806757531,5.464789409399484,5.51247826267148
Philippines,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Poland,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Poland,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Poland,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Poland,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Poland,Sheep,output_value_wool_2010usd,21.0,981077.4869088841,353102.1912079795,490669.89568715147,724523.5766461643,849041.118966963,1213726.9013308715,1844569.3362962408,489203.3246847072,2.0349988789853346,0.7325608907314413,1353899.4406090893,3.7592877666012927,2.7675597697167755,1.594621756666382
Poland,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Portugal,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Portugal,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Portugal,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Portugal,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Portugal,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Portugal,Sheep,output_value_wool_2010usd,21.0,5347668.590950984,2570030.7701332527,364121.3920432106,4672891.879695331,5189124.062782975,5617367.053660537,12069512.038894657,944475.1739652064,7.284879651442431,5.108660136065697,11705390.646851446,33.14694577862747,12.393539787508129,2.2557546331959806
Portugal,Turkeys,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Puerto Rico,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Puerto Rico,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Puerto Rico,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Puerto Rico,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Puerto Rico,Sheep,output_value_wool_2010usd,21.0,18655393.33156445,21669868.507390834,583940.2245885882,1293751.6008477998,9241166.924499897,34973620.171624795,75661641.22534077,33679868.57077699,1.9721120396078955,0.2570445511602419,75077701.00075218,129.57086708429404,2.2291565907681377,8.12426629819969
Qatar,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Qatar,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Qatar,Goats,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Qatar,Sheep,output_value_wool_2010usd,21.0,550579.5800964001,143552.4461990633,327774.28535693197,395235.9913583833,582731.8134911099,619151.5972223737,842381.922973545,223915.60586399038,1.1595891607490298,1.1386322411535839,514607.63761661306,2.570006131067383,2.2982214019026137,0.8830951489221618
Romania,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Romania,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Romania,Horses,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Romania,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Romania,Sheep,output_value_wool_2010usd,21.0,13211913.052314222,9581037.740351036,0.0,938204.4127441306,17371263.1525323,18895346.324801147,29121631.040842187,17957141.912057016,0.6543562414250511,0.9673734961613609,29121631.040842187,inf,1.6217297375864121,1.6764256453392665
Rwanda,Cattle,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Rwanda,Chickens,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
Rwanda,Pigs,output_value_wool_2010usd,0.0,,,,,,,,,,,,,,
