species,production_system,item,group,age_group,sex,year,mean_current,stdev_current,mean_ideal,stdev_ideal,mean_all_mort_25_imp,mean_all_mort_50_imp,mean_all_mort_75_imp,mean_mortality_zero,stdev_mortality_zero,mean_current_repro_25_imp,mean_current_repro_50_imp,mean_current_repro_75_imp,mean_current_repro_100_imp,mean_current_growth_25_imp_all,mean_current_growth_50_imp_all,mean_current_growth_75_imp_all,mean_current_growth_100_imp_all,mean_current_usd,stdev_current_usd,mean_ideal_usd,stdev_ideal_usd,mean_all_mort_25_imp_usd,mean_all_mort_50_imp_usd,mean_all_mort_75_imp_usd,mean_mortality_zero_usd,stdev_mortality_zero_usd,mean_current_repro_25_imp_usd,mean_current_repro_50_imp_usd,mean_current_repro_75_imp_usd,mean_current_repro_100_imp_usd,mean_current_growth_25_imp_all_usd,mean_current_growth_50_imp_all_usd,mean_current_growth_75_imp_all_usd,mean_current_growth_100_imp_all_usd
Cattle,Crop livestock mixed,Gross Margin,Adult Female,Adult,Female,2020.0,-123879918023.943,11603058557.6011,278378286802.409,86768144944.2139,,,,-102301335335.03,11389976716.4149,,,,,,,,,-3546807093.873483,332207278.29974,7970251338.237885,2484259571.0379777,,,,-2928990490.685388,326106530.1078598,,,,,,,,
Cattle,Crop livestock mixed,Gross Margin,Adult Male,Adult,Male,2020.0,64906764781.0879,12712943954.7619,81995363912.6177,23278206452.8601,,,,63312272343.8867,18847257593.2686,,,,,,,,,1858346190.7154777,363984417.50704616,2347610032.594641,666478547.1015422,,,,1812694262.8033218,539616008.7783229,,,,,,,,
Cattle,Crop livestock mixed,Gross Margin,Oxen,Oxen,Male,2020.0,122282751277.085,13608831091.4215,203745128099.582,27276912426.9554,,,,138910695366.085,23854135709.7015,,,,,,,,,3501078597.7764816,389634570.5124762,5833428671.999034,780965535.3193932,,,,3977153420.8159847,682967983.0514399,,,,,,,,
Cattle,Pastoral,Num Offtake,Neonatal Female,Neonatal,Female,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Num Offtake,Neonatal Male,Neonatal,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Num Offtake,Juvenile Female,Juvenile,Female,2020.0,42713.5146581873,21.0157125505435,42719.4141062277,355.263036923778,,,,41575.8393900282,1.14971854597187,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Num Offtake,Juvenile Male,Juvenile,Male,2020.0,128059.725643119,47.3763141025176,133915.994838633,1508.75023547749,,,,125080.974302951,4.87559996864631,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Num Offtake,Adult Female,Adult,Female,2020.0,149091.3238544,2.67524223820067,133878.225243783,45.7144551987523,,,,143602.582206533,0.149766653584304,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Num Offtake,Adult Male,Adult,Male,2020.0,1088136.61673628,25.7828197335349,1126169.46088746,985.554630779657,,,,1128576.99315701,3.04199367888785,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Num Offtake,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Pop Growth,Neonatal Female,Neonatal,Female,2020.0,-409806.25838924,1134.08086856014,796321.318754358,54920.0741869351,,,,-259825.794796166,251.291900564699,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Pop Growth,Neonatal Male,Neonatal,Male,2020.0,-137898.751562709,1699.36814080231,1050762.0027241,54920.0741869349,,,,-5385.11082642102,251.291900564684,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Pop Growth,Juvenile Female,Juvenile,Female,2020.0,472158.093493695,1611.50921031077,1158428.06913177,30297.0305750892,,,,660225.861815623,95.2053747659351,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Pop Growth,Juvenile Male,Juvenile,Male,2020.0,409795.020745391,915.818131727327,1042540.97367223,29356.0459921588,,,,551784.194546168,92.5579317915728,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Pop Growth,Adult Female,Adult,Female,2020.0,-298615.950710036,333.008844103997,262912.430198386,6717.50791429333,,,,174934.895510428,20.18139509919,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Pop Growth,Adult Male,Adult,Male,2020.0,-785591.3181007,153.953534327604,-525264.355842308,5803.21913684327,,,,-607406.266894709,17.3965000297624,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Pop Growth,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Neonatal Female,Neonatal,Female,2020.0,-409806.25838924,1134.08086856014,796321.318754358,54920.0741869351,,,,-259825.794796166,251.291900564699,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Neonatal Male,Neonatal,Male,2020.0,-137898.751562709,1699.36814080231,1050762.0027241,54920.0741869349,,,,-5385.11082642102,251.291900564684,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Juvenile Female,Juvenile,Female,2020.0,514871.608151882,1631.41367921935,1201147.48323799,30623.4304128208,,,,701801.701205652,96.1177875702694,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Juvenile Male,Juvenile,Male,2020.0,537854.746388509,956.336624317608,1176456.96851086,30741.2288506853,,,,676865.168849119,96.4157018416694,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Adult Female,Adult,Female,2020.0,-149524.626855636,335.548543091828,396790.655442169,6762.38425917934,,,,318537.477716961,20.3252897280044,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Adult Male,Adult,Male,2020.0,302545.298635576,177.973252480969,600905.105045148,6770.03310791202,,,,521170.726262297,20.3149998695296,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Number Increase,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Mortality,Neonatal Female,Neonatal,Female,2020.0,176658.741832577,2275.62262229454,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Mortality,Neonatal Male,Neonatal,Male,2020.0,147332.251830122,2847.45083487016,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Mortality,Juvenile Female,Juvenile,Female,2020.0,149353.864689198,1042.40491336675,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Mortality,Juvenile Male,Juvenile,Male,2020.0,103144.214278595,473.110178585826,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Mortality,Adult Female,Adult,Female,2020.0,447273.971563201,8.02572671459108,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Mortality,Adult Male,Adult,Male,2020.0,189992.107684112,4.50176217569509,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Total Mortality,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Population Liveweight (kg),Neonatal Female,Neonatal,Female,2020.0,75386152.8005487,25417134.2704208,288617596.387247,55916250.7700887,,,,53219393.5527288,35545497.9614845,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Population Liveweight (kg),Neonatal Male,Neonatal,Male,2020.0,51963475.0311442,36030380.1087191,258495303.179643,43454408.2947232,,,,72177979.0260544,29381655.1103834,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Population Liveweight (kg),Juvenile Female,Juvenile,Female,2020.0,123404940.954811,56112579.0550144,524743028.479513,91178220.5624893,,,,141688090.850478,94414099.8381335,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Population Liveweight (kg),Juvenile Male,Juvenile,Male,2020.0,111954805.888103,66997046.0409894,396580820.430675,86028794.997343,,,,122648112.611709,45729103.7164002,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Population Liveweight (kg),Adult Female,Adult,Female,2020.0,773796978.2227,285823062.478413,1542178724.61093,192925493.08841,,,,716951670.117357,300495763.543799,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Population Liveweight (kg),Adult Male,Adult,Male,2020.0,127538510.434373,76148984.6511555,674057583.558022,72741417.944389,,,,184511723.277573,114997937.544141,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Population Liveweight (kg),Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Offtake Liveweight (kg),Juvenile Female,Juvenile,Female,2020.0,3429686.11063306,2088304.91514602,9290875.526383,926269.170210019,,,,3587988.53430866,2577242.17685444,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Offtake Liveweight (kg),Juvenile Male,Juvenile,Male,2020.0,8068419.77624597,6525849.50250145,28821594.6443381,5535425.18375449,,,,10581838.1946584,7407083.21090406,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Offtake Liveweight (kg),Adult Female,Adult,Female,2020.0,14938824.2543565,11349204.7054582,38151376.2282626,4241235.49007575,,,,16327613.4155733,9863042.68842012,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Offtake Liveweight (kg),Adult Male,Adult,Male,2020.0,166267029.282122,76263311.0722427,374261620.802344,70241586.6865015,,,,93558953.913097,56891878.6528762,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Offtake Liveweight (kg),Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Manure,Neonatal Female,Neonatal,Female,2020.0,315508161.677251,8399352.34728571,492122024.822875,9434318.15079715,,,,328972226.931025,5766362.50026827,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Manure,Neonatal Male,Neonatal,Male,2020.0,264372152.544277,6893836.80158086,434676409.436573,9861321.5331237,,,,280696362.877499,5148319.86794639,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Manure,Juvenile Female,Juvenile,Female,2020.0,614885991.82063,33292260.0018777,731284757.717389,31643538.8122388,,,,656489000.647643,28092836.4849662,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Manure,Juvenile Male,Juvenile,Male,2020.0,418752777.662674,15849878.5738783,541031501.324291,13365523.9692879,,,,446973468.604797,15489943.2385934,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Manure,Adult Female,Adult,Female,2020.0,3382738505.81301,166519423.631304,3563930099.85565,162266964.874138,,,,3519330705.32148,185335846.979668,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Manure,Adult Male,Adult,Male,2020.0,1105595428.74759,79842203.3586282,1198754233.18514,79341964.2558388,,,,1196377237.45627,75661989.1404285,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Manure,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Hides,Juvenile Female,Juvenile,Female,2020.0,74676.9323445991,521.202456683376,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Hides,Juvenile Male,Juvenile,Male,2020.0,51572.1071392977,236.555089292913,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Hides,Adult Female,Adult,Female,2020.0,223636.985781601,4.01286335729554,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Hides,Adult Male,Adult,Male,2020.0,94996.0538420558,2.25088108784754,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Hides,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Dry Matter,Neonatal Female,Neonatal,Female,2020.0,696855967.750344,62199282.3323929,2133283081.87047,152257456.333338,,,,780579316.343965,69733683.4957202,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Dry Matter,Neonatal Male,Neonatal,Male,2020.0,582907036.865424,49824061.1259999,2129542776.7095,154106286.400444,,,,635929946.204592,45057528.3492086,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Dry Matter,Juvenile Female,Juvenile,Female,2020.0,1379772666.99232,200991773.780342,3377948046.85908,133292441.703484,,,,1481524798.95754,158605272.898395,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Dry Matter,Juvenile Male,Juvenile,Male,2020.0,886751770.381342,116096920.822304,2845830104.32672,102920472.277368,,,,919122343.600598,120507768.070874,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Dry Matter,Adult Female,Adult,Female,2020.0,6762238824.91766,634787721.284189,14012434354.2489,444052853.884432,,,,7162170978.46487,1240622337.56318,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Dry Matter,Adult Male,Adult,Male,2020.0,2179697762.7362,286596744.242417,6292462531.50958,300309460.472611,,,,2094609093.75161,163363406.252358,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Cml Dry Matter,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle,Pastoral,Value of Offtake,Neonatal Female,Neonatal,Female,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Offtake,Neonatal Male,Neonatal,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Offtake,Juvenile Female,Juvenile,Female,2020.0,505980591.907838,82772832.9089797,640670805.215608,97363738.9873001,,,,469312929.587802,61497637.0574558,,,,,,,,,14486735.068666803,2369869.754715465,18343051.828119285,2787622.1233812748,,,,13436902.885154016,1760739.4229118207,,,,,,,,
Cattle,Pastoral,Value of Offtake,Juvenile Male,Juvenile,Male,2020.0,2108280603.33864,518202232.458839,2405112084.95867,492024845.337422,,,,2249833221.89295,365742061.645419,,,,,,,,,60362201.7117585,14836652.973816564,68860786.64375223,14087167.957824146,,,,64414996.06013512,10471564.394490188,,,,,,,,
Cattle,Pastoral,Value of Offtake,Adult Female,Adult,Female,2020.0,2345764191.52306,315349549.395955,2515598424.72562,401218859.451936,,,,2064674498.38713,382641482.741708,,,,,,,,,67161596.5506236,9028775.904026702,72024122.07303298,11487300.92495633,,,,59113714.91224097,10955411.878269507,,,,,,,,
Cattle,Pastoral,Value of Offtake,Adult Male,Adult,Male,2020.0,31980637754.2092,4384481298.01865,39207823265.9741,6936901874.12404,,,,31137437282.7029,3981297742.68491,,,,,,,,,915637939.2445531,125532125.13236043,1122559555.3608398,198610502.5666232,,,,891496258.6428757,113988572.9812002,,,,,,,,
Cattle,Pastoral,Value of Offtake,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Neonatal Female,Neonatal,Female,2020.0,-3382477305.54033,427999744.171001,8028490653.2959,1224442470.6659,,,,-2047271840.8358,238354535.983793,,,,,,,,,-96843739.43351963,12254064.686322631,229863791.1328229,35057023.85239243,,,,-58615459.26080134,6824330.953470961,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Neonatal Male,Neonatal,Male,2020.0,-1433320695.70391,176993140.938861,11807015959.6203,1862930690.05418,,,,-53998620.6124553,9564365.68340118,,,,,,,,,-41037418.270939976,5067492.27689649,338046784.5883209,53337586.04523557,,,,-1546035.0127986253,273837.4435130876,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Juvenile Female,Juvenile,Female,2020.0,5463778895.42195,1041303071.60127,18900766746.1274,2281496412.42685,,,,7612128622.29798,1130654351.94799,,,,,,,,,156433504.7581587,29813558.00149792,541148029.8352796,65321545.16504007,,,,217942925.92142057,32371775.346452676,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Juvenile Male,Juvenile,Male,2020.0,7063387240.82245,1612924152.60162,17950635831.8636,4326161261.54671,,,,10095667478.6647,2278619959.9167,,,,,,,,,202231906.2859121,46179646.52851662,513944822.72492284,123862363.62159114,,,,289049150.19232637,65239189.42626554,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Adult Female,Adult,Female,2020.0,-5003396510.10977,808790052.886538,4764494040.64996,646281452.710735,,,,2721816160.12475,436193665.966409,,,,,,,,,-143252292.36985183,23156475.58370072,136412273.5278941,18503690.32913197,,,,77928343.9877972,12488664.93803559,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Adult Male,Adult,Male,2020.0,-23934577361.1186,2621815292.02268,-17620494457.487,2721945918.77342,,,,-18105137305.8247,2181898224.37416,,,,,,,,,-685271108.7270148,75065218.19601731,-504492541.9412549,77932059.10888328,,,,-518368355.8738003,62469948.50952766,,,,,,,,
Cattle,Pastoral,Value of Herd Increase,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Neonatal Female,Neonatal,Female,2020.0,-3382477305.54033,427999744.171001,8028490653.2959,1224442470.6659,,,,-2047271840.8358,238354535.983793,,,,,,,,,-96843739.43351963,12254064.686322631,229863791.1328229,35057023.85239243,,,,-58615459.26080134,6824330.953470961,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Neonatal Male,Neonatal,Male,2020.0,-1433320695.70391,176993140.938861,11807015959.6203,1862930690.05418,,,,-53998620.6124553,9564365.68340118,,,,,,,,,-41037418.270939976,5067492.27689649,338046784.5883209,53337586.04523557,,,,-1546035.0127986253,273837.4435130876,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Juvenile Female,Juvenile,Female,2020.0,5969759487.32978,1033804866.8903,19541437551.343,2242930928.65611,,,,8081441551.88578,1160511609.16086,,,,,,,,,170920239.82682526,29598876.832149357,559491081.6633986,64217376.4377869,,,,231379828.80657452,33226618.757519074,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Juvenile Male,Juvenile,Male,2020.0,9171667844.1611,1538142325.2229,20355747916.8223,4444693677.60825,,,,12345500700.5577,2338949679.45148,,,,,,,,,262594107.99767092,44038567.328025036,582805609.3686758,127256066.33666539,,,,353464146.2524629,66966490.191640586,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Adult Female,Adult,Female,2020.0,-2657632318.58671,1010169938.28518,7280092465.37558,703038831.694658,,,,4786490658.51188,557756554.00256,,,,,,,,,-76090695.81922823,28922184.96976347,208436395.60092708,20128711.378717553,,,,137042058.90003815,15969133.124614753,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Adult Male,Adult,Male,2020.0,8046060393.09063,5196917511.73723,21587328808.4871,8062056367.94367,,,,13032299976.8782,5298697162.38122,,,,,,,,,230366830.51753908,148792993.98101303,618067013.4195849,230824811.42346138,,,,373127902.7690754,151707048.11242032,,,,,,,,
Cattle,Pastoral,Value of Herd Increase plus Offtake,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Manure,Neonatal Female,Neonatal,Female,2020.0,157754080.838625,4199676.17364286,246061012.411438,4717159.07539857,,,,164486113.465513,2883181.25013414,,,,,,,,,4516658.5668694405,120240.96788447189,7044975.152291444,135057.025694186,,,,4709403.456098533,82548.38939207506,,,,,,,,
Cattle,Pastoral,Value of Manure,Neonatal Male,Neonatal,Male,2020.0,132186076.272138,3446918.40079043,217338204.718286,4930660.76656185,,,,140348181.438749,2574159.9339732,,,,,,,,,3784620.788518,98688.75303552941,6222612.176055494,141169.79461469458,,,,4018310.0980337043,73700.79719310458,,,,,,,,
Cattle,Pastoral,Value of Manure,Juvenile Female,Juvenile,Female,2020.0,307442995.910315,16646130.0009389,365642378.858694,15821769.4061194,,,,328244500.323822,14046418.2424831,,,,,,,,,8802403.297083758,476595.50405465375,10468710.375689298,452993.22813895246,,,,9397971.364886383,402163.1323353312,,,,,,,,
Cattle,Pastoral,Value of Manure,Juvenile Male,Juvenile,Male,2020.0,209376388.831337,7924939.28693917,270515750.662145,6682761.98464394,,,,223486734.302399,7744971.61929669,,,,,,,,,5994657.350782786,226899.01099224066,7745138.992322909,191334.22100926843,,,,6398650.784198648,221746.35501341734,,,,,,,,
Cattle,Pastoral,Value of Manure,Adult Female,Adult,Female,2020.0,1691369252.90651,83259711.8156518,1781965049.92782,81133482.4370688,,,,1759665352.66074,92667923.4898341,,,,,,,,,48425608.93048742,2383809.589255138,51019458.04401524,2322933.4959911527,,,,50380995.202581786,2653176.1858668956,,,,,,,,
Cattle,Pastoral,Value of Manure,Adult Male,Adult,Male,2020.0,552797714.373794,39921101.6793141,599377116.592572,39670982.1279194,,,,598188618.728133,37830994.5702142,,,,,,,,,15827156.540732214,1142981.4362976043,17160771.8421729,1135820.261077649,,,,17126743.94867824,1083139.5600697065,,,,,,,,
Cattle,Pastoral,Value of Manure,Oxen,Oxen,Male,2020.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Hides,Juvenile Female,Juvenile,Female,2020.0,4165347.6234574,29071.7541029693,0.0,0.0,,,,0.0,0.0,,,,,,,,,119258.10684240494,832.3536641655511,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Hides,Juvenile Male,Juvenile,Male,2020.0,4967414.40311466,22784.9359443431,0.0,0.0,,,,0.0,0.0,,,,,,,,,142222.08832727163,652.35571454955,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Hides,Adult Female,Adult,Female,2020.0,17960643.7764323,322.279470151311,0.0,0.0,,,,0.0,0.0,,,,,,,,,514231.3602796579,9.227186530116454,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Hides,Adult Male,Adult,Male,2020.0,8584378.13527323,203.402284770244,0.0,0.0,,,,0.0,0.0,,,,,,,,,245779.4108387674,5.823612721423832,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Value of Hides,Oxen,Oxen,Male,2020.0,6755335.67520082,160.064094226998,0.0,0.0,,,,0.0,0.0,,,,,,,,,193412.07902372052,4.582796581840039,0.0,0.0,,,,0.0,0.0,,,,,,,,
Cattle,Pastoral,Total Production Value,Neonatal Female,Neonatal,Female,2020.0,-3224723224.7017,425918109.479667,8274551665.70734,1221703992.25194,,,,-1882785727.37029,239792122.259343,,,,,,,,,-92327080.86665006,12194465.383967187,236908766.28511438,34978618.45125893,,,,-53906055.80470289,6865490.499598448,,,,,,,,
Cattle,Pastoral,Total Production Value,Neonatal Male,Neonatal,Male,2020.0,-1301134619.43177,177139353.031613,12024354164.3386,1864060323.9737,,,,86349560.826294,8867816.75984019,,,,,,,,,-37252797.48242191,5071678.476694286,344269396.7643768,53369928.60457162,,,,2472275.085235088,253894.5447549647,,,,,,,,
