Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2017,2017,2017,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,4086,,,,4228,,25767,,,0
H4,2017,2017,2017,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,30155,,,,690980,,1915672,,,0
H4,2017,2017,2017,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,345,,,,2873,,8481,,,4
H4,2017,2017,2017,6,1,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,43,,,,2600,,3124,,,2
H4,2017,2017,2017,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,85,,,,1828,,5396,,,6
H4,2017,2017,2017,6,1,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,9,,,,460,,672,,,2
H4,2017,2017,2017,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,411,,,,10828,,30865,,,6
H4,2017,2017,2017,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,17239,,,,425194,,1224337,,,6
H4,2017,2017,2017,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,36,,,,25,,2728,,,2
H4,2017,2017,2017,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,23,,,,10,,1726,,,2
H4,2017,2017,2017,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,6,,,,30,,120,,,0
H4,2017,2017,2017,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,998,,,,38875,,255630,,,0
H4,2017,2017,2017,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,5790,,,,164700,,495039,,,0
H4,2018,2018,2018,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,27,,,,417,,1109,,,4
H4,2018,2018,2018,6,1,2,Export,120,Cameroon,CMR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,41,,,,1000,,2701,,,2
H4,2018,2018,2018,6,1,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,0,,,,80,,19,,,0
H4,2018,2018,2018,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,2,,,,2112,,6882,,,0
H4,2018,2018,2018,6,1,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,109,,,,2600,,7700,,,2
H4,2018,2018,2018,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,21530,,,,478200,,1198490,,,0
H4,2018,2018,2018,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,15959,,,,424727,,986062,,,0
H4,2018,2018,2018,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,500,,,,11500,,41400,,,0
H4,2018,2018,2018,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,23,,,,8508,,22610,,,4
H4,2019,2019,2019,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,77,,,,30092,,5686,,,2
H4,2019,2019,2019,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,17455,,,,386880,,1051057,,,0
H4,2019,2019,2019,6,1,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,4,,,,3,,303,,,2
H4,2019,2019,2019,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,23,,,,63,,1736,,,6
H4,2019,2019,2019,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,15978,,,,425761,,1368217,,,0
H4,2019,2019,2019,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,150,,,,3376,,9428,,,0
H4,2019,2019,2019,6,1,2,Export,882,Samoa,WSM,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,12,,,,694,,2045,,,4
H4,2020,2020,2020,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,98,,,,7300,,7202,,,2
H4,2020,2020,2020,6,1,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,160,,,,1200,,11275,,,2
H4,2020,2020,2020,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,7,,,,26,,519,,,2
H4,2020,2020,2020,6,1,2,Export,762,Tajikistan,TJK,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,2,,,,108,,284,,,4
H4,2021,2021,2021,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,20,,,,3822,,1442,,,2
H4,2017,2017,2017,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,1692,,,,189771,,2080418,,,0
H4,2017,2017,2017,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,269,,,,8880,,129200,,,0
H4,2017,2017,2017,6,1,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,9,,,,1100,,3595,,,0
H4,2017,2017,2017,6,1,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,2,,,,217,,373,,,2
H4,2017,2017,2017,6,1,2,Export,466,Mali,MLI,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,143,,,,10975,,22831,,,2
H4,2017,2017,2017,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,1080,,,,111620,,219217,,,0
H4,2017,2017,2017,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,631,,,,5896,,9379,,,4
H4,2017,2017,2017,6,1,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,338,,,,21150,,59629,,,2
H4,2017,2017,2017,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,27,,,,2563,,4077,,,6
H4,2017,2017,2017,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,49175,,,,5643389,,8671525,,,6
H4,2017,2017,2017,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,25,,,,165,,4423,,,2
H4,2017,2017,2017,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,4673,,,,387678,,1574065,,,0
H4,2017,2017,2017,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,27524,,,,2783288,,4072590,,,0
H4,2018,2018,2018,6,1,2,Export,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,22,,,,330,,1217,,,0
H4,2018,2018,2018,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,38,,,,5000,,16471,,,0
H4,2018,2018,2018,6,1,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,64,,,,18200,,10527,,,2
H4,2018,2018,2018,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",1,No Quantity,0,,,,,,1952405,,,0
H4,2018,2018,2018,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,636,,,,36699,,219055,,,0
H4,2018,2018,2018,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,106,,,,1536,,2266,,,4
H4,2018,2018,2018,6,1,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,5006,,,,9593,,13624,,,4
H4,2018,2018,2018,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,5772,,,,477192,,2046888,,,0
H4,2018,2018,2018,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,8773,,,,910942,,1351202,,,0
H4,2019,2019,2019,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,16,,,,119463,,3177,,,6
H4,2019,2019,2019,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,180,,,,9856,,79288,,,0
H4,2019,2019,2019,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,670,,,,59444,,231979,,,0
H4,2019,2019,2019,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,10205,,,,1098877,,1690194,,,0
H4,2020,2020,2020,6,1,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",1,No Quantity,0,,,,1360,,5302,,,2
H4,2017,2017,2017,6,1,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,957917,,,,42491,,1575273,,,0
H4,2017,2017,2017,6,1,2,Export,24,Angola,AGO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,6,,,,26,,99,,,0
H4,2017,2017,2017,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2179376,,,,99138,,4015498,,,0
H4,2017,2017,2017,6,1,2,Export,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,30000,,,,1230,,18000,,,0
H4,2017,2017,2017,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,670751,,,,29308,,14939874,,,0
H4,2017,2017,2017,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,440150,,,,19330,,1444700,,,0
H4,2017,2017,2017,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,7289,,,,,,301176,,,4
H4,2017,2017,2017,6,1,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,133554,,,,20791,,799878,,,0
H4,2017,2017,2017,6,1,2,Export,72,Botswana,BWA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,13,,,,13,,78,,,0
H4,2017,2017,2017,6,1,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,19313,,639963,,,2
H4,2017,2017,2017,6,1,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,36001,,,,2568,,39827,,,0
H4,2017,2017,2017,6,1,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,14052,,379352,,,2
H4,2017,2017,2017,6,1,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,6584,,167294,,,2
H4,2017,2017,2017,6,1,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,1360,,3716,,,2
H4,2017,2017,2017,6,1,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,17456,,156871,,,0
H4,2017,2017,2017,6,1,1,Import,180,Dem. Rep. of the Congo,COD,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,40489,,557479,,,2
H4,2017,2017,2017,6,1,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,11406,,233276,,,2
H4,2017,2017,2017,6,1,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,207,,33046,,,2
H4,2017,2017,2017,6,1,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,209083,,,,8995,,505795,,,0
H4,2017,2017,2017,6,1,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,50,,,,685,,151,,,0
H4,2017,2017,2017,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,,,1779599,,,6
H4,2017,2017,2017,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,427493,,8213502,,,2
H4,2017,2017,2017,6,1,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,945,,,,338,,2463,,,2
H4,2017,2017,2017,6,1,1,Import,308,Grenada,GRD,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,11743,,252304,,,2
H4,2017,2017,2017,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,58470,,3806412,,,2
H4,2017,2017,2017,6,1,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,28939,,693254,,,2
H4,2017,2017,2017,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,269497,,,,13957,,732181,,,0
H4,2017,2017,2017,6,1,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,421003,,,,20689,,734983,,,2
H4,2017,2017,2017,6,1,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,259850,,,,12877,,1111467,,,0
H4,2017,2017,2017,6,1,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,40500,,,,7249,,50272,,,0
H4,2017,2017,2017,6,1,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,188725,,4226590,,,2
H4,2017,2017,2017,6,1,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,2250,,1741,,,2
H4,2017,2017,2017,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,,,25401744,,,0
H4,2017,2017,2017,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,3745470,,,,157220,,2155020,,,0
H4,2017,2017,2017,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,114048,,,,74029,,861935,,,0
H4,2017,2017,2017,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,263895,,,,,,1802117,,,4
H4,2017,2017,2017,6,1,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,31075,,117228,,,0
H4,2017,2017,2017,6,1,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,15,,44,,,0
H4,2017,2017,2017,6,1,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,3500,,44108,,,2
H4,2017,2017,2017,6,1,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,49,,,,500,,173,,,2
H4,2017,2017,2017,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,,,373992,,,6
H4,2017,2017,2017,6,1,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,500,,,,,,1607,,,0
H4,2017,2017,2017,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,75276,,,,5660,,402634,,,0
H4,2017,2017,2017,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,9936,,319765,,,2
H4,2017,2017,2017,6,1,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,34131,,740062,,,2
H4,2017,2017,2017,6,1,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,916,,,,113,,3244,,,2
H4,2017,2017,2017,6,1,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,1603,,36234,,,2
H4,2017,2017,2017,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,156945,,3737170,,,2
H4,2017,2017,2017,6,1,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,55793,,1895941,,,2
H4,2017,2017,2017,6,1,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",8,Weight in kilograms,4000,,,,4000,,29866,,,0
H4,2017,2017,2017,6,1,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,8810,,709849,,,2
H4,2017,2017,2017,6,1,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,49362,,,,11176,,128625,,,2
H4,2017,2017,2017,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,25,,,,,,168,,,4
H4,2017,2017,2017,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,,,9783288,,,6
H4,2017,2017,2017,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,130366,,,,6291,,461486,,,6
H4,2017,2017,2017,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,453098,,,,24305,,2063700,,,2
H4,2017,2017,2017,6,1,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,210986,,,,10218,,653178,,,0
H4,2017,2017,2017,6,1,1,Import,762,Tajikistan,TJK,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,591020,,,,,,317423,,,4
H4,2017,2017,2017,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,18418,,114953,,,2
H4,2017,2017,2017,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,21020,,1166023,,,2
H4,2017,2017,2017,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,267542,,,,19773,,947082,,,2
H4,2017,2017,2017,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,496,,,,33,,1756,,,2
H4,2017,2017,2017,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1030611,,,,45663,,3675970,,,0
H4,2017,2017,2017,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1325545,,,,62860,,1113444,,,0
H4,2017,2017,2017,6,1,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,21950,,,,3150,,12036,,,0
H4,2017,2017,2017,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,62642821,,,,2713439,,41215218,,,0
H4,2017,2017,2017,6,1,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,29,,,,19085,,51892,,,0
H4,2017,2017,2017,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,3233630,,,,,,5826410,,,4
