Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2009,2009,2009,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,162535,,,,19947500,,33611000,,,2
H3,2009,2009,2009,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,108,,,,9466,,17292,,,0
H3,2009,2009,2009,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,28215,,,,2170433,,4656104,,,0
H3,2009,2009,2009,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,285480,,,,31737544,,60660071,,,4
H3,2009,2009,2009,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,64688,,,,6237704,,11360905,,,4
H3,2009,2009,2009,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,510,,,,506326,,967743,,,4
H3,2009,2009,2009,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,13837,,,,1519351,,2578327,,,0
H3,2009,2009,2009,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,80364,,,,8159116,,13798813,,,0
H3,2009,2009,2009,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,38572,,,,5827819,,7998963,,,0
H3,2009,2009,2009,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,423556,,,,44076305,,70349162,,,0
H3,2009,2009,2009,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,15525,,,,1567675,,2791144,,,0
H3,2009,2009,2009,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,60621,,,,6220309,,11079155,,,0
H3,2009,2009,2009,6,1,4,Re-Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,3,,,,374,,629,,,0
H3,2009,2009,2009,6,1,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,93510,,,,8668300,,24048951,,,0
H3,2009,2009,2009,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,1,,,,28,,51,,,4
H3,2009,2009,2009,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,3145,,,,352400,,619167,,,0
H3,2009,2009,2009,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,7255,,,,951075,,1552902,,,2
H3,2009,2009,2009,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,172,,,,929,,1775,,,4
H3,2009,2009,2009,6,1,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,6740,,,,49939,,90955,,,4
H3,2009,2009,2009,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,538114,,,,60260496,,115176082,,,6
H3,2009,2009,2009,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,4058097,,,,460752516,,839181467,,,6
H3,2009,2009,2009,6,1,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,0,,,,20,,84,,,2
H3,2009,2009,2009,6,1,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,14,,,,2500,,2890,,,2
H3,2009,2009,2009,6,1,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,14375,,,,679493,,996209,,,0
H3,2009,2009,2009,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,459478,,,,47574516,,82141781,,,0
H3,2009,2009,2009,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,401144,,,,48064726,,76077438,,,0
H3,2009,2009,2009,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,1122788,,,,109898496,,176750059,,,0
H3,2009,2009,2009,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,91170,,,,12889382,,34122124,,,0
H3,2009,2009,2009,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,166511,,,,16333185,,29049124,,,0
H3,2009,2009,2009,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,1049922,,,,114373652,,200297067,,,0
H3,2009,2009,2009,6,1,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,10,,,,60,,1997,,,2
H3,2009,2009,2009,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,29290,,,,3715747,,6269218,,,2
H3,2009,2009,2009,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,1539,,,,151210,,318195,,,2
H3,2009,2009,2009,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,232,,,,2468,,4494,,,4
H3,2009,2009,2009,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,284884,,,,36443591,,69654754,,,4
H3,2009,2009,2009,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,405345,,,,12293590,,23745669,,,6
H3,2009,2009,2009,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,86144,,,,10219219,,17896990,,,6
H3,2009,2009,2009,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,126,,,,14306,,26056,,,6
H3,2009,2009,2009,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,12369,,,,1191810,,2159850,,,0
H3,2009,2009,2009,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,40001,,,,4195825,,6897846,,,0
H3,2009,2009,2009,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,88,,,,31308,,57022,,,4
H3,2009,2009,2009,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,153,,,,2790,,30010,,,2
H3,2009,2009,2009,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,169579,,,,,,30716167,,,4
H3,2009,2009,2009,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,1810330,,,,149098822,,230057485,,,0
H3,2009,2009,2009,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",1,No Quantity,0,,,,17231,,29441,,,4
H3,2009,2009,2009,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,13591,,,,2366000,,3566577,,,0
H3,2009,2009,2009,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,1001,,,,100100,,329877,,,0
H3,2009,2009,2009,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,10,,,,1000,,2187,,,0
H3,2009,2009,2009,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,634957,,,,24790712,,45152019,,,4
H3,2009,2009,2009,6,1,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,29995,,,,1380580,,2914710,,,0
H3,2009,2009,2009,6,1,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,3,,,,167,,305,,,4
H3,2009,2009,2009,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,486562,,,,39395496,,77233163,,,2
H3,2009,2009,2009,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,394,,,,47612,,476825,,,0
H3,2009,2009,2009,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,7,,,,13,,1518,,,2
H3,2009,2009,2009,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,6,,,,6,,1330,,,2
H3,2009,2009,2009,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,1141084,,,,182266588,,141193308,,,0
H3,2009,2009,2009,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,3440,,,,263810,,480484,,,4
H3,2009,2009,2009,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,40,,,,4657,,50688,,,0
H3,2009,2009,2009,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,6359495,,,,351694,,2964868,,,0
H3,2009,2009,2009,6,1,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,4216977,,,,170662,,15343332,,,2
H3,2009,2009,2009,6,1,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,10521,,,,4994,,32861,,,2
H3,2009,2009,2009,6,1,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,28755,,,,3919,,89815,,,2
H3,2009,2009,2009,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1170411,,,,57470,,865631,,,0
H3,2009,2009,2009,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,569353,,,,25553,,7244147,,,0
H3,2009,2009,2009,6,1,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,222660,,,,11077,,678554,,,0
H3,2009,2009,2009,6,1,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1634948,,,,93810,,6787735,,,0
H3,2009,2009,2009,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,5491526,,,,242800,,5404443,,,0
H3,2009,2009,2009,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,4341406,,,,195700,,2854672,,,0
H3,2009,2009,2009,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,328585,,,,11931,,664586,,,4
H3,2009,2009,2009,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,65520,,,,3167,,56199,,,0
H3,2009,2009,2009,6,1,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,13508,,,,17014,,947720,,,4
H3,2009,2009,2009,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,2326958,,,,214840,,2325853,,,0
H3,2009,2009,2009,6,1,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,357750,,,,14310,,324768,,,0
H3,2009,2009,2009,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,4933856,,,,276656,,15410715,,,6
H3,2009,2009,2009,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,10847652,,,,559115,,33560031,,,6
H3,2009,2009,2009,6,1,1,Import,64,Bhutan,BTN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,147395,,,,1490,,82987,,,4
H3,2009,2009,2009,6,1,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1469826,,,,75611,,4590945,,,2
H3,2009,2009,2009,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,549552,,,,78447,,1716504,,,2
H3,2009,2009,2009,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,72411,,,,27218,,224023,,,2
H3,2009,2009,2009,6,1,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,204617,,,,13290,,10685891,,,0
H3,2009,2009,2009,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,16159942,,,,780532,,21774294,,,0
H3,2009,2009,2009,6,1,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,168579,,,,9453,,526551,,,6
H3,2009,2009,2009,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,2834112,,,,241422,,6168941,,,0
H3,2009,2009,2009,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,15135413,,,,980729,,7287846,,,0
H3,2009,2009,2009,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,12701733,,,,516867,,12635300,,,0
H3,2009,2009,2009,6,1,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1121,,,,233,,3500,,,2
H3,2009,2009,2009,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,24539168,,,,451386,,25143773,,,4
H3,2009,2009,2009,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,5758221,,,,195130,,11712395,,,4
H3,2009,2009,2009,6,1,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,57711,,,,7983,,180258,,,2
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,256849,,,,21063,,1173292,,,6
H3,2009,2009,2009,6,1,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,29451,,,,1239,,74346,,,6
H3,2009,2009,2009,6,1,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,417257,,,,63754,,3551294,,,4
H3,2009,2009,2009,6,1,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,635,,,,29440,,1767105,,,4
H3,2009,2009,2009,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,9552373,,,,96609,,29836477,,,2
H3,2009,2009,2009,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,172088,,,,77871,,532400,,,2
H3,2009,2009,2009,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,2100947,,,,50801,,6562230,,,2
H3,2009,2009,2009,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,3077290,,,,468723,,9520395,,,2
H3,2009,2009,2009,6,1,1,Import,175,Mayotte,MYT,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,26839,,,,2112,,83832,,,2
H3,2009,2009,2009,6,1,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,707131,,,,42871,,2208698,,,2
H3,2009,2009,2009,6,1,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,366027,,,,89406,,1132400,,,2
H3,2009,2009,2009,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,973588,,,,47270,,2141552,,,0
H3,2009,2009,2009,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1357014,,,,113123,,493253,,,0
H3,2009,2009,2009,6,1,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,214500,,,,10365,,834600,,,0
H3,2009,2009,2009,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,27436002,,,,1943184,,20163359,,,0
H3,2009,2009,2009,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,84375566,,,,3445020,,35200199,,,0
H3,2009,2009,2009,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,2434960,,,,143539,,9055111,,,0
H3,2009,2009,2009,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,14231088,,,,961444,,17052250,,,0
H3,2009,2009,2009,6,1,1,Import,212,Dominica,DMA,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,30110,,,,3896,,94047,,,2
H3,2009,2009,2009,6,1,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,239283,,,,13417,,747391,,,6
H3,2009,2009,2009,6,1,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,6547,,,,22443,,20255,,,2
H3,2009,2009,2009,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,2418065,,,,125314,,7552735,,,2
H3,2009,2009,2009,6,1,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,955026,,,,112139,,2982989,,,2
H3,2009,2009,2009,6,1,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,1722381,,,,636347,,5328633,,,2
H3,2009,2009,2009,6,1,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,404494,,,,18984,,503619,,,0
H3,2009,2009,2009,6,1,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,010511,"Live fowls of species Gallus domesticus, weighing not >185g",5,Number of items,125417,,,,7033,,391737,,,6
